house_id,city,area_name,sqft,bedrooms,bathrooms,floors,garage_cars,has_pool,has_garden,furnished,quality,year_built,age_years,school_dist_km,hospital_dist_km,metro_dist_km,crime_rate,price_lakhs
TN3848,Madurai,Chromepet,2245,3,2,1,1,1,0,Semi,Good,1987,37,0.42,0.3,23.72,8.33,97.8
TN3849,Madurai,Ashok Nagar,2704,2,2,2,2,1,0,Fully,Good,2004,20,0.78,2.03,6.18,3.64,121.27
TN3850,Chennai,Ramanathapuram,2142,4,3,2,1,0,0,Unfurnished,Poor,1990,34,1.25,0.3,1.28,6.16,80.27
TN3851,Salem,Anna Nagar,1666,4,3,1,0,0,1,Semi,Average,2017,7,0.82,0.91,1.23,5.94,60.5
TN3852,Chennai,Alwarpet,2494,2,1,1,0,0,1,Unfurnished,Good,1985,39,0.65,0.4,1.64,7.14,152.52
TN3853,Tirunelveli,T Nagar,1722,3,3,2,0,0,0,Fully,Average,2021,3,4.09,0.76,7.41,3.25,57.25
TN3854,Chennai,RS Puram,1041,4,4,3,1,0,0,Semi,Poor,1990,34,2.54,0.34,0.5,4.48,45.76
TN3855,Chennai,Sholinganallur,1432,3,3,2,0,0,0,Fully,Good,2018,6,2.08,9.23,1.05,4.06,99.78
TN3856,Chennai,Chromepet,1793,4,3,1,1,0,0,Fully,Good,1999,25,0.64,0.98,9.41,5.58,121.34
TN3857,Coimbatore,Ashok Nagar,1822,3,3,1,0,0,0,Fully,Average,2010,14,6.25,1.76,4.09,6.93,81.68
TN3858,Madurai,Alwarpet,944,3,3,1,2,0,0,Fully,Fair,1998,26,0.53,6.87,1.03,8.86,33.72
TN3859,Chennai,Alwarpet,958,3,2,2,1,0,0,Semi,Good,1991,33,3.96,3.39,0.99,3.72,65.65
TN3860,Erode,T Nagar,1296,2,1,2,2,0,0,Semi,Good,2015,9,8.5,2.89,7.94,4.78,49.92
TN3861,Coimbatore,Porur,1691,3,2,1,2,1,1,Semi,Good,2008,16,3.25,3.67,8.97,6.23,96.37
TN3862,Madurai,Singanallur,1748,5,5,2,0,0,0,Semi,Good,2015,9,12.35,5.3,1.18,5.72,78.79
TN3863,Coimbatore,Porur,1514,3,2,2,1,0,0,Unfurnished,Good,2013,11,2.63,6.3,2.18,7.93,80.13
TN3864,Coimbatore,T Nagar,1075,3,2,2,0,1,0,Unfurnished,Average,2016,8,0.61,3.09,7.2,4.28,49.99
TN3865,Madurai,Anna Nagar,2232,3,2,3,2,1,1,Semi,Fair,2001,23,0.57,6.62,5.9,3.71,76.52
TN3866,Chennai,Pallavaram,968,3,2,1,1,0,1,Semi,Good,1998,26,0.98,2.3,6.73,7.25,66.47
TN3867,Chennai,Kodambakkam,2036,4,3,3,0,0,1,Fully,Good,2020,4,0.2,0.97,2.92,5.11,140.78
TN3868,Tirunelveli,Tambaram,1782,4,3,1,0,1,0,Unfurnished,Good,2008,16,2.86,6.36,9.7,5.58,71.79
TN3869,Hosur,T Nagar,2026,2,2,1,1,0,1,Fully,Fair,2011,13,0.78,2.34,1.58,4.35,74.88
TN3870,Coimbatore,Ashok Nagar,1250,5,4,3,2,0,0,Semi,Fair,2009,15,4.22,7.1,0.68,6.35,53.68
TN3871,Chennai,KK Nagar,1386,4,4,3,1,0,0,Semi,Excellent,2016,8,1.11,0.3,4.93,2.77,122.68
TN3872,Trichy,T Nagar,1475,4,4,2,2,0,0,Semi,Good,2002,22,1.63,1.52,3.1,3.58,67.17
TN3873,Coimbatore,Pallavaram,1236,3,2,2,1,0,1,Fully,Excellent,2002,22,8.43,8.86,7.71,0.5,80.42
TN3874,Chennai,T Nagar,1551,4,4,2,0,0,1,Unfurnished,Good,2021,3,0.69,0.86,0.5,3.24,109.85
TN3875,Chennai,KK Nagar,2161,2,2,2,2,1,1,Fully,Good,2010,14,3.19,8.52,7.42,6.36,150.63
TN3876,Salem,KK Nagar,866,3,3,1,0,0,1,Semi,Good,1993,31,3.52,9.23,1.39,4.59,37.99
TN3877,Trichy,Mylapore,1154,4,3,2,2,0,0,Fully,Excellent,2019,5,0.62,6.41,4.26,2.65,67.02
TN3878,Chennai,Chromepet,1105,2,2,2,1,0,0,Fully,Good,1992,32,1.74,2.49,0.5,7.36,72.77
TN3879,Chennai,Ashok Nagar,1408,2,2,2,0,1,0,Unfurnished,Good,2004,20,1.08,3.12,3.76,4.78,94.05
TN3880,Chennai,Gandhipuram,1389,4,4,2,1,0,1,Fully,Fair,2006,18,3.69,6.11,5.05,7.89,71.66
TN3881,Trichy,Peelamedu,1798,4,4,2,2,0,0,Unfurnished,Average,2003,21,2.44,4.49,1.84,6.21,69.37
TN3882,Chennai,Perambur,1465,2,1,3,2,1,1,Semi,Good,2014,10,1.62,2.98,0.97,4.88,109.93
TN3883,Chennai,Porur,1586,4,3,2,0,0,0,Fully,Average,2012,12,,12.1,3.09,8.17,87.6
TN3884,Erode,Pallavaram,1629,3,3,3,0,0,0,Unfurnished,Average,2019,5,0.67,3.47,7.16,3.75,51.52
TN3885,Chennai,Adyar,1560,3,2,1,1,1,0,Fully,Average,1995,29,3.5,11.13,1.56,2.31,93
TN3886,Trichy,Mylapore,1766,4,3,2,1,1,0,Unfurnished,Average,2015,9,5.01,0.3,1.16,7.7,66.34
TN3887,Chennai,Alwarpet,1395,3,3,2,1,0,1,Fully,Average,2020,4,5.27,0.45,1.31,5.71,81.92
TN3888,Chennai,Chromepet,2191,2,1,2,0,1,0,Unfurnished,Average,2014,10,3.83,1.8,11.91,7.29,114.78
TN3889,Chennai,Kodambakkam,2594,2,1,2,2,0,0,Fully,Excellent,2007,17,1.31,1.46,1.78,6.26,199.61
TN3890,Salem,Besant Nagar,1768,3,3,2,1,0,0,Semi,Average,2003,21,10.02,4.58,0.5,7.79,58.89
TN3891,Vellore,Velachery,1553,3,3,3,1,1,0,Unfurnished,Fair,1996,28,1.19,0.53,6.09,3.48,50.2
TN3892,Vellore,Singanallur,1731,4,3,2,,1,0,Unfurnished,Fair,1999,25,2.54,11.2,4.81,4.12,58.05
TN3893,Coimbatore,Besant Nagar,955,4,3,1,1,0,0,Unfurnished,Good,2015,9,0.44,1.14,0.55,4.1,56.32
TN3894,Trichy,Ashok Nagar,1531,3,2,2,2,0,1,Unfurnished,Average,2021,3,9.84,1.68,16.77,4.13,49.8
TN3895,Chennai,Peelamedu,1121,4,3,2,1,0,0,Unfurnished,Good,2021,3,3.04,0.96,3.75,1.37,82.85
TN3896,Chennai,Perambur,1679,2,2,1,2,0,0,Fully,Good,1999,25,3.5,2.6,2.78,4.83,112.46
TN3897,Tirunelveli,Kodambakkam,1123,2,2,3,2,0,0,Semi,Good,2013,11,0.2,0.3,1.93,6.08,48.74
TN3898,Chennai,Peelamedu,1295,4,4,2,1,0,0,Semi,Average,2010,14,3.6,0.49,9.16,3.14,78.58
TN3899,Chennai,Ashok Nagar,608,2,2,2,1,0,0,Semi,Good,1986,38,,4.11,1.12,2.67,44.33
TN3900,Chennai,Besant Nagar,922,2,2,1,0,0,0,Semi,Average,2004,20,2.79,0.62,1.35,4.23,47.74
TN3901,Chennai,Singanallur,1610,3,2,1,0,0,0,Semi,Excellent,1999,25,0.86,0.81,0.52,6.07,127.41
TN3902,Chennai,Sholinganallur,1059,3,2,2,0,0,1,Fully,Good,1988,36,1.68,4.72,5.69,2.35,70.54
TN3903,Madurai,Perambur,1929,4,4,1,0,0,0,Unfurnished,Average,2006,18,0.29,0.3,3.62,9.17,70.73
TN3904,Coimbatore,Alwarpet,1021,2,2,2,0,0,1,Fully,Average,2022,2,1.59,1.73,3.76,1.9,50.51
TN3905,Tirunelveli,T Nagar,1654,1,1,1,1,1,1,Semi,Fair,2007,17,0.7,0.3,0.99,3.36,45.91
TN3906,Vellore,Adyar,1107,3,2,2,1,0,0,Semi,Good,2010,14,1.07,1.28,4.21,6.77,50.24
TN3907,Coimbatore,Perambur,1623,3,2,1,1,0,0,Unfurnished,Average,1995,29,0.44,3.6,5.8,6.44,68.77
TN3908,Chennai,Gandhipuram,759,3,2,1,0,0,0,Unfurnished,Good,2012,12,0.65,0.3,1.77,6.26,54.24
TN3909,Coimbatore,Anna Nagar,1246,3,3,2,0,0,0,Semi,Average,1986,38,0.2,6.58,6.46,3.13,53.9
TN3910,Madurai,Pallavaram,1069,4,4,1,1,0,1,Fully,Good,1992,32,6.31,7.21,1.72,3.51,50.55
TN3911,Chennai,Besant Nagar,1847,4,4,2,1,0,1,Semi,Good,2013,11,1.89,0.33,5.68,2.79,126.79
TN3912,Trichy,Adyar,1658,2,2,3,1,0,0,Fully,Good,1995,29,1.26,14.04,0.5,3.86,75.8
TN3913,Coimbatore,Porur,895,3,3,2,1,0,0,Semi,Good,2021,3,1.91,1.06,3.2,5.27,50.6
TN3914,Madurai,Chromepet,1359,3,2,2,1,0,0,Semi,Fair,2002,22,2.47,0.3,13.96,2.78,44.13
TN3915,Coimbatore,Besant Nagar,1102,4,4,1,1,0,0,Fully,Fair,1998,26,,0.3,15.91,1,48.48
TN3916,Chennai,Ramanathapuram,1878,5,4,1,1,1,1,Semi,Good,1994,30,0.49,1.58,1.32,6.84,136.47
TN3917,Hosur,Nungambakkam,2022,2,1,3,2,0,0,Unfurnished,Average,2019,5,0.88,2.98,2.33,,85.53
TN3918,Erode,RS Puram,801,3,2,2,1,0,0,Unfurnished,Average,1993,31,9.3,1.21,0.5,6,25.31
TN3919,Chennai,Mylapore,1822,3,2,2,1,0,1,Semi,Poor,2019,5,1.16,5.44,8.27,3.88,69.4
TN3920,Tirunelveli,Tambaram,1080,1,1,2,1,0,0,Fully,Average,1995,29,0.2,3.78,3.36,5.59,40.14
TN3921,Coimbatore,Mylapore,1336,1,1,2,0,1,0,Fully,Poor,1996,28,0.4,1.29,1.95,9.15,45.38
TN3922,Tirunelveli,RS Puram,1465,3,3,1,1,0,0,Semi,Excellent,1987,37,0.2,3.98,0.5,2.21,66.8
TN3923,Erode,Gandhipuram,2267,3,3,2,2,1,0,Unfurnished,Average,1998,26,11.49,8.46,11.73,2.94,72.76
TN3924,Coimbatore,Pallavaram,998,1,1,2,1,0,1,Fully,Good,2012,12,0.82,0.3,3.02,2.7,57.01
TN3925,Chennai,Perambur,1826,3,2,2,2,1,1,Unfurnished,Poor,1995,29,6.43,1.1,1.33,8.71,70.73
TN3926,Chennai,Sholinganallur,923,2,1,3,1,0,0,Fully,Good,2009,15,,1.87,1.72,4.46,56.63
TN3927,Madurai,Velachery,892,3,2,1,,0,1,Unfurnished,Average,2005,19,2.29,2.07,1.26,6.27,35.84
TN3928,Trichy,Tambaram,1463,3,2,1,1,0,0,Semi,Excellent,1994,30,0.2,2.34,3.68,0.5,79.38
TN3929,Chennai,Kodambakkam,1460,2,1,3,,0,1,Unfurnished,Excellent,1999,25,0.21,1.07,10.63,5.25,109.94
TN3930,Chennai,Perambur,400,3,3,2,1,0,1,Semi,Average,2003,21,1.64,3.3,7.77,3.78,28.01
TN3931,Vellore,Ramanathapuram,1972,2,1,2,0,0,0,Semi,Excellent,2006,18,1.3,3.11,2.47,7.28,93.01
TN3932,Thanjavur,Sholinganallur,487,3,2,1,0,0,1,Fully,Excellent,2005,19,2.33,2.59,7.01,5.82,24.59
TN3933,Madurai,Peelamedu,1384,2,2,1,1,1,0,Fully,Good,2016,8,1.44,0.36,2.2,3.66,70.92
TN3934,Chennai,Peelamedu,2047,3,2,2,0,0,0,Unfurnished,Good,2007,17,6.8,1.94,1.16,7.66,124.49
TN3935,Chennai,KK Nagar,2444,2,2,1,,0,1,Unfurnished,Average,1997,27,1.91,1.32,16.4,7.84,121.84
TN3936,Chennai,Singanallur,1287,3,3,2,0,1,1,Unfurnished,Good,1989,35,2.96,2.03,1.45,7.51,89.35
TN3937,Hosur,Perambur,805,4,4,3,0,1,1,Semi,Fair,1988,36,5.67,7.65,1.56,6.02,36.25
TN3938,Chennai,Nungambakkam,2031,2,1,2,2,0,1,Unfurnished,Fair,2012,12,0.4,1.96,18.3,3.95,90.86
TN3939,Madurai,Pallavaram,1839,3,3,1,1,0,0,Fully,Excellent,1998,26,0.65,0.3,0.58,4.96,99.57
TN3940,Chennai,Besant Nagar,1230,2,2,2,1,0,0,Semi,Average,1992,32,0.28,1.73,5.72,3.67,68.14
TN3941,Madurai,Porur,1173,3,2,1,1,0,1,Semi,Good,1993,31,0.38,5.16,10.98,4.94,48
TN3942,Trichy,Gandhipuram,1127,2,2,1,1,0,0,Semi,Good,2019,5,1.8,4.54,2.87,3.31,47.31
TN3943,Vellore,T Nagar,1295,3,2,1,,0,1,Semi,Excellent,2021,3,0.97,2.16,0.5,4.16,70.27
TN3944,Chennai,Chromepet,1592,3,2,1,1,0,0,Fully,Excellent,2005,19,1.38,0.86,1.88,8.79,127.69
TN3945,Chennai,KK Nagar,1195,4,4,3,1,0,1,Semi,Average,2002,22,,1.88,0.5,5.12,69.43
TN3946,Chennai,Adyar,1252,3,2,1,2,1,0,Unfurnished,Poor,2017,7,0.43,2.49,2.15,3.64,55.75
TN3947,Tirunelveli,Saibaba Colony,1739,3,2,1,0,0,1,Semi,Average,1992,32,1.95,20,6.24,2.3,54.48
TN3948,Tirunelveli,Adyar,783,3,3,3,1,0,0,Fully,Fair,2001,23,0.26,3.1,2.31,4.3,26.9
TN3949,Madurai,Nungambakkam,1281,4,4,1,2,0,1,Fully,Poor,2015,9,0.96,3.56,2.26,5.99,42.52
TN3950,Trichy,RS Puram,696,4,4,2,1,0,0,Fully,Average,2018,6,1.87,2.03,3.25,4.77,34.24
TN3951,Trichy,Perambur,1499,2,2,1,1,0,0,Semi,Good,1990,34,7.33,1.31,3.49,4.39,63.05
TN3952,Chennai,Porur,577,4,3,1,1,0,1,Semi,Good,2006,18,1.24,5.03,7.76,5.35,45.02
TN3953,Hosur,Anna Nagar,1851,3,3,3,1,1,1,Semi,Average,1998,26,0.2,2.05,1.47,5.29,89.63
TN3954,Coimbatore,Anna Nagar,858,4,4,1,2,0,1,Unfurnished,Good,1987,37,1.23,15.71,6.9,5.91,50.94
TN3955,Coimbatore,Ramanathapuram,652,4,4,2,0,0,0,Semi,Average,1996,28,0.39,1.83,3.34,5.96,29.47
TN3956,Madurai,Perambur,1286,2,1,1,0,0,0,Unfurnished,Poor,2020,4,0.65,0.3,1.43,4.32,36.73
TN3957,Chennai,Tambaram,2220,3,2,1,1,0,0,Fully,Good,1996,28,,3.44,1.4,4.22,144.31
TN3958,Chennai,KK Nagar,1770,2,1,1,1,0,0,Semi,Good,1986,38,,0.3,1.79,4.5,112.17
TN3959,Salem,RS Puram,585,2,1,1,0,0,1,Unfurnished,Good,1986,38,1.56,0.87,3.9,5.62,18.36
TN3960,Chennai,Tambaram,846,2,1,1,0,0,0,Fully,Poor,1999,25,2.35,1.31,1.05,6.74,36.72
TN3961,Trichy,Velachery,1272,3,3,2,1,0,0,Fully,Good,2007,17,1.37,4.04,10.12,3.83,56.28
TN3962,Chennai,Porur,2457,2,1,2,2,0,0,Unfurnished,Good,2013,11,0.2,2.05,3.42,4.17,157.51
TN3963,Coimbatore,Singanallur,1027,1,1,1,1,0,0,Semi,Good,2001,23,10.59,0.3,10.1,2.87,45.51
TN3964,Chennai,Ashok Nagar,1031,3,2,2,1,0,0,Unfurnished,Good,2016,8,1.14,2.88,0.5,1.51,74.28
TN3965,Coimbatore,Mylapore,2137,2,2,3,0,0,0,Fully,Excellent,1991,33,3.77,1.59,1.68,2.02,133.52
TN3966,Salem,Sholinganallur,1538,2,2,3,1,0,0,Unfurnished,Good,2014,10,0.99,7.65,0.5,2.49,59.45
TN3967,Chennai,Gandhipuram,1924,2,1,2,,0,0,Semi,Good,2012,12,1.61,2.08,1.27,3.17,122.45
TN3968,Madurai,RS Puram,1123,3,3,3,0,1,1,Fully,Excellent,1998,26,1.23,3.7,7.92,5.42,68.93
TN3969,Coimbatore,Singanallur,1404,3,2,1,2,0,0,Semi,Good,2014,10,1.05,0.74,0.5,2.36,80.44
TN3970,Trichy,Ramanathapuram,2042,1,1,1,2,0,0,Fully,Average,2001,23,0.2,4.29,2.29,4.54,69.22
TN3971,Hosur,KK Nagar,1385,5,5,2,0,0,1,Semi,Good,2016,8,1.12,3.83,0.5,6.18,79.64
TN3972,Salem,Anna Nagar,1955,3,2,2,0,0,1,Fully,Average,1990,34,5.51,7.03,2.16,2.84,62.71
TN3973,Chennai,Saibaba Colony,1624,3,3,2,1,0,1,Fully,Average,2008,16,2.93,0.3,7.3,3.52,94.53
TN3974,Chennai,Ramanathapuram,982,3,2,2,1,0,1,Semi,Good,1990,34,0.39,1.78,3.9,1.86,67.88
TN3975,Chennai,Kodambakkam,1443,3,2,3,0,0,0,Fully,Excellent,2011,13,2.24,3.41,5.34,,118.56
TN3976,Madurai,Kodambakkam,1892,3,2,2,1,0,1,Unfurnished,Excellent,2002,22,5.57,0.3,1.72,7.24,97.55
TN3977,Chennai,Saibaba Colony,1751,2,2,2,0,0,0,Fully,Average,2008,16,3.01,1.59,11.56,5.51,91.61
TN3978,Coimbatore,T Nagar,1432,2,2,2,1,0,0,Semi,Average,2021,3,0.4,8.55,4.94,8.8,66.7
TN3979,Madurai,Velachery,599,4,3,1,1,0,1,Fully,Average,2008,16,5.06,1.72,2.19,3.03,27.35
TN3980,Coimbatore,Porur,642,2,1,1,1,0,0,Semi,Excellent,2022,2,0.9,12.68,2.22,7.52,41.59
TN3981,Erode,Ramanathapuram,738,3,3,1,1,1,1,Unfurnished,Excellent,2018,6,1.51,0.3,10.04,3.04,45.27
TN3982,Chennai,Tambaram,1220,4,3,2,2,1,1,Fully,Good,1999,25,1.87,3.8,3.44,3.5,96.2
TN3983,Chennai,Adyar,1280,3,3,1,2,0,0,Unfurnished,Good,1995,29,4.75,2.61,4.9,9.94,80.49
TN3984,Salem,Anna Nagar,786,3,3,2,0,0,1,Fully,Good,2006,18,6.71,2.08,2.16,2.83,32.58
TN3985,Coimbatore,Velachery,1910,3,3,1,0,0,0,Unfurnished,Good,2008,16,6.64,10.61,1.01,7.67,99.5
TN3986,Salem,Besant Nagar,881,1,1,2,1,1,0,Semi,Fair,1985,39,0.2,0.42,5.14,4.44,25.6
TN3987,Coimbatore,T Nagar,833,3,2,1,0,0,1,Unfurnished,Average,2002,22,6.37,6.79,3.74,2.35,35.37
TN3988,Chennai,Tambaram,1490,3,3,1,1,1,0,Semi,Good,1996,28,0.2,3.53,2.78,1.64,106.3
TN3989,Vellore,Adyar,1888,4,3,3,1,0,1,Semi,Good,2012,12,0.77,0.9,3.91,4.71,81.71
TN3990,Erode,Sholinganallur,2375,5,4,2,1,0,0,Fully,Average,1991,33,1.81,6.96,0.93,2.25,81.11
TN3991,Salem,Besant Nagar,1712,4,4,3,1,1,0,Fully,Excellent,2007,17,1.63,1.68,6.32,3.91,96.03
TN3992,Chennai,Porur,2161,4,4,3,1,0,1,Unfurnished,Fair,2005,19,2.32,5.05,11.84,0.69,99.76
TN3993,Madurai,Nungambakkam,905,3,2,1,2,0,0,Semi,Average,2018,6,1.63,1.48,8.87,5.21,35.28
TN3994,Coimbatore,Porur,2422,3,3,1,0,0,0,Semi,Good,1995,29,6.81,5.71,1.55,1.42,128.13
TN3995,Chennai,Mylapore,612,3,2,3,1,0,0,Unfurnished,Good,2006,18,,3.04,2.08,4.38,47.63
TN3996,Hosur,Gandhipuram,1223,3,3,3,0,0,1,Semi,Good,2019,5,0.8,0.46,6.61,1.73,66.08
TN3997,Chennai,RS Puram,1702,4,4,2,0,0,0,Unfurnished,Average,2013,11,6.34,3.15,3.62,6.95,92.24
TN3998,Hosur,T Nagar,728,2,1,2,1,0,1,Unfurnished,Fair,2012,12,0.2,0.64,3.18,0.5,32.82
TN3999,Coimbatore,Peelamedu,1033,4,3,2,0,0,0,Semi,Good,2002,22,2.35,1.59,10.45,,54.34
TN4000,Chennai,Gandhipuram,961,4,3,1,0,0,1,Unfurnished,Good,1998,26,2.86,0.56,3.07,5.62,60.83
TN4001,Madurai,Gandhipuram,1310,5,4,2,0,1,1,Fully,Fair,2002,22,1.76,0.3,2.89,5.22,48.93
TN4002,Tirunelveli,Sholinganallur,,4,3,2,1,0,0,Semi,Good,2012,12,2.96,0.71,0.5,2.01,82.5
TN4003,Salem,Kodambakkam,1458,2,2,2,1,0,0,Semi,Average,2008,16,0.47,2.31,0.5,1.02,49.18
TN4004,Erode,T Nagar,1242,2,2,1,0,0,1,Fully,Good,1992,32,4.79,1.97,0.5,6.06,49.9
TN4005,Trichy,Ashok Nagar,400,2,1,1,1,0,1,Unfurnished,Good,1992,32,0.38,2.09,9.78,4.25,16.59
TN4006,Salem,Adyar,1660,2,2,1,0,1,0,Unfurnished,Fair,1988,36,1.28,0.85,2.1,2.36,46.36
TN4007,Vellore,Gandhipuram,1806,3,2,1,1,0,1,Semi,Poor,2011,13,,3.47,2.53,6.14,43.97
TN4008,Chennai,KK Nagar,685,4,4,3,1,0,1,Semi,Good,2020,4,1.97,3.65,7.47,3.37,55.92
TN4009,Coimbatore,Kodambakkam,1420,4,4,1,1,0,1,Unfurnished,Good,1989,35,2.77,1.33,3.76,3.19,80.28
TN4010,Chennai,Anna Nagar,1537,3,2,1,2,0,1,Semi,Good,2017,7,7.08,6.39,3.76,2.77,104.22
TN4011,Thanjavur,Kodambakkam,1884,1,1,1,2,1,0,Semi,Good,2018,6,3.36,3.1,1.41,2.98,70.75
TN4012,Hosur,Adyar,1124,2,1,2,0,1,1,Semi,Good,2014,10,1.95,3.75,7.18,2.91,65.31
TN4013,Chennai,Besant Nagar,1056,2,2,2,2,0,0,Unfurnished,Excellent,1992,32,6.74,0.97,0.73,5.16,82.03
TN4014,Salem,T Nagar,1245,3,2,1,0,1,0,Semi,Average,2010,14,1.63,0.3,0.5,7.6,43.14
TN4015,Hosur,Sholinganallur,2028,3,2,1,2,0,0,Unfurnished,Average,2021,3,2.06,6.02,0.85,1.71,91.97
TN4016,Chennai,Mylapore,,1,1,1,0,0,0,Unfurnished,Average,2018,6,2.27,5.19,1.25,3.82,99.79
TN4017,Madurai,Peelamedu,1440,3,2,2,1,0,0,Semi,Fair,1991,33,1.32,0.39,1.33,4.17,45.91
TN4018,Hosur,Nungambakkam,1909,2,1,1,0,0,0,Semi,Good,2012,12,4.56,1.41,4.44,5.43,91.32
TN4019,Chennai,RS Puram,400,3,2,3,0,0,0,Unfurnished,Average,2012,12,0.51,3.25,0.98,6.48,24.65
TN4020,Salem,Ramanathapuram,1806,3,3,2,1,1,1,Semi,Excellent,1998,26,2.02,3.17,4.52,4.18,93.86
TN4021,Chennai,KK Nagar,947,3,3,1,2,0,0,Unfurnished,Good,2022,2,3.2,5.91,0.5,3.23,69.85
TN4022,Hosur,Ashok Nagar,2245,3,3,2,1,0,0,Unfurnished,Good,1988,36,,0.45,0.64,5.66,109.25
TN4023,Thanjavur,Alwarpet,971,5,5,1,1,0,0,Semi,Average,2002,22,5.38,1.69,2.84,1.22,34.94
TN4024,Hosur,Tambaram,1066,2,1,2,1,0,0,Unfurnished,Fair,2009,15,1.78,0.31,10.2,0.5,36.6
TN4025,Coimbatore,Gandhipuram,,3,2,1,0,0,0,Unfurnished,Poor,1991,33,2.58,1.48,7.85,9.68,48.69
TN4026,Tirunelveli,RS Puram,1747,3,3,2,0,0,0,Unfurnished,Average,2022,2,1.25,0.3,13.86,2.88,53.99
TN4027,Vellore,Peelamedu,1249,3,3,2,0,0,1,Semi,Fair,2012,12,1.58,6.86,4.2,3.67,37.64
TN4028,Coimbatore,Adyar,1617,4,4,3,1,0,1,Fully,Good,1989,35,5.92,2.25,4.51,5.59,90.46
TN4029,Vellore,Anna Nagar,1673,3,2,1,0,0,1,Semi,Excellent,1987,37,6.67,5.69,3.92,5.19,80.36
TN4030,Chennai,Besant Nagar,1627,3,2,1,0,1,0,Unfurnished,Excellent,2015,9,,0.3,3.9,6.27,128.08
TN4031,Madurai,KK Nagar,1268,2,1,2,0,0,0,Semi,Good,2004,20,0.37,0.77,0.64,6.38,55.2
TN4032,Chennai,T Nagar,1677,3,3,3,0,0,0,Unfurnished,Average,2003,21,4.74,0.9,3.14,1.62,88.33
TN4033,Chennai,T Nagar,2083,2,2,3,2,0,1,Semi,Excellent,1995,29,7.41,1.47,1.95,7.04,160.67
TN4034,Chennai,Adyar,899,2,2,1,0,0,0,Semi,Excellent,1987,37,1.12,4.87,2.34,5.52,61.02
TN4035,Salem,Perambur,1072,3,3,1,1,1,0,Fully,Fair,2007,17,1.83,1.47,2.97,5.26,38.8
TN4036,Coimbatore,Peelamedu,1462,3,3,2,1,0,0,Unfurnished,Good,1991,33,3.78,0.69,0.55,5.35,76.08
TN4037,Salem,Chromepet,975,2,1,1,1,0,0,Semi,Average,2007,17,2.06,0.3,1.78,0.5,33.19
TN4038,Chennai,Porur,638,3,2,1,0,1,1,Fully,Good,1991,33,12.58,0.3,0.5,4.08,49.57
TN4039,Coimbatore,Sholinganallur,1942,3,2,1,1,0,1,Semi,Excellent,2018,6,1.52,4.28,15.58,2.57,120.45
TN4040,Madurai,Besant Nagar,447,2,1,2,0,0,1,Unfurnished,Poor,2003,21,3.13,1.77,0.5,2.28,11.93
TN4041,Erode,Anna Nagar,1269,3,2,3,1,0,0,Semi,Excellent,1993,31,3.93,3.89,1.2,3.52,62.73
TN4042,Coimbatore,Perambur,1792,3,3,3,0,0,1,Fully,Good,2002,22,1.7,3.44,8.88,6.15,96.53
TN4043,Trichy,Ramanathapuram,1570,3,2,1,1,0,1,Unfurnished,Excellent,2009,15,4.86,0.44,2.64,5.07,79.85
TN4044,Tirunelveli,Ramanathapuram,1276,3,3,2,,0,1,Unfurnished,Average,1998,26,1.97,0.46,0.58,5.37,41.8
TN4045,Trichy,Adyar,956,3,2,3,1,1,0,Unfurnished,Good,2009,15,1.33,4.22,1.94,3.61,48.98
TN4046,Chennai,Velachery,1605,3,3,1,1,0,0,Semi,Fair,2003,21,0.29,3.83,0.5,5.25,78.25
TN4047,Chennai,Peelamedu,1005,4,4,2,1,0,1,Semi,Average,1999,25,1.25,1.42,0.89,4.1,65.8
TN4048,Tirunelveli,Porur,1570,3,3,2,1,0,0,Unfurnished,Fair,2000,24,3.31,0.3,0.5,6.4,41.21
TN4049,Chennai,Peelamedu,1513,2,2,1,0,0,1,Semi,Excellent,2011,13,6.35,0.3,2.31,5.89,115.38
TN4050,Tirunelveli,Kodambakkam,1518,3,3,2,1,0,1,Unfurnished,Good,1994,30,0.72,1.02,6.57,4.82,56.36
TN4051,Madurai,Adyar,1162,4,4,1,1,0,0,Semi,Excellent,1988,36,1.1,0.3,3.53,2.9,66.83
TN4052,Hosur,Kodambakkam,2366,2,1,2,1,0,0,Semi,Excellent,2003,21,0.42,0.78,3.73,5.05,141.82
TN4053,Erode,Kodambakkam,1611,5,5,1,0,0,0,Fully,Fair,2012,12,2.93,1.63,0.9,4.98,49.15
TN4054,Thanjavur,Singanallur,1325,4,4,1,1,0,1,Fully,Average,2005,19,,0.39,1.69,4.74,45.93
TN4055,Coimbatore,Besant Nagar,1569,2,1,1,0,0,1,Fully,Fair,1998,26,2.56,0.33,7.46,3.55,58.03
TN4056,Erode,Singanallur,1101,4,4,3,0,0,0,Fully,Average,2017,7,2.4,6.8,0.5,3.19,42.2
TN4057,Coimbatore,Velachery,1276,3,2,2,0,0,0,Unfurnished,Average,1994,30,2.02,2.64,7.81,5.14,51.79
TN4058,Coimbatore,Gandhipuram,2526,4,3,2,0,0,0,Fully,Average,2003,21,0.23,8.18,2.64,2.78,114.54
TN4059,Trichy,Alwarpet,1105,3,3,2,1,0,1,Unfurnished,Average,2014,10,3.27,1.27,7.26,4,40.22
TN4060,Tirunelveli,Chromepet,,3,3,2,1,0,0,Unfurnished,Fair,2006,18,2.3,3.39,1.53,,40.36
