customer_id,city,age,gender,recency_days,frequency,monetary,avg_order_value,days_as_customer,num_categories,num_returns,promo_used,avg_rating_given,mobile_orders_pct,last_category,true_segment
CUST10250,Madurai,32,Male,27,10,12484.14,1248.41,551,2,0,5,4.1,69.2,Beauty,Loyal
CUST10251,Bengaluru,57,Male,83,7,15018.48488,1221.56,545,2,1,1,4.7,65.8,Electronics,AtRisk
CUST10252,Pune,27,Female,246,2,3812.685836,974.22,625,6,0,5,5,64.4,Electronics,Lost
CUST10253,Madurai,30,Other,97,11,10627.10464,1016.13,935,5,0,5,2.6,68,Beauty,Loyal
CUST10254,Chennai,56,Male,22,19,13442.32,707.49,332,5,1,3,3.8,81.4,Sports,Loyal
CUST10255,Mumbai,25,Male,32,7,17587.77,2512.54,1035,5,0,3,3.6,79.1,Electronics,Loyal
CUST10256,Kochi,28,Female,298,2,2734.48,1367.24,726,3,2,3,5,44.2,Fashion,Lost
CUST10257,Delhi,32,Female,24,20,30258.82,1512.94,609,4,1,2,2,51.5,Grocery,Champions
CUST10258,Mumbai,43,Female,21,7,15269.94,2181.42,964,4,0,2,3,83.5,Electronics,Loyal
CUST10259,Chennai,36,Female,130,4,9384.03,2346.01,245,4,1,2,4.9,49.3,Sports,AtRisk
CUST10260,Mumbai,20,Male,162,3,6000.76,2000.25,757,3,1,6,3.4,74.8,Fashion,AtRisk
CUST10261,Trichy,28,Other,18,6,13956.96,2326.16,729,4,1,0,2.8,81.8,Grocery,Loyal
CUST10262,Chennai,27,Female,177,2,6151.84,3075.92,319,4,2,3,5,32.2,Electronics,AtRisk
CUST10263,Mumbai,33,Female,77,9,4135.81,459.53,738,4,1,4,2.7,56.9,Electronics,Loyal
CUST10264,Pune,39,Female,56,11,13773.5,1252.14,685,4,0,2,4.6,81.3,Grocery,Loyal
CUST10265,Delhi,39,Female,70,3,4081.13,1360.38,546,4,0,3,2.6,62.1,Electronics,AtRisk
CUST10266,Delhi,18,Male,323,2,3701.691838,1064.38,859,4,1,0,2.6,56.9,Home,Lost
CUST10267,Delhi,46,Male,48,9,18890.51,2098.95,428,4,0,5,4,81.6,Beauty,Loyal
CUST10268,Bengaluru,37,Female,303,1,1966.59,1966.59,681,6,1,5,3.1,87.1,Electronics,Lost
CUST10269,Madurai,49,Male,78,6,4643.35,773.89,560,1,1,2,4,51.4,Grocery,AtRisk
CUST10270,Hyderabad,39,Male,16,26,65039.126,1270.44,416,2,1,1,5,100,Beauty,Champions
CUST10271,Hyderabad,46,Female,89,6,4979.16,829.86,751,5,0,4,3.7,29.3,Fashion,AtRisk
CUST10272,Pune,39,Female,27,17,26982.7,1587.22,538,4,1,0,5,34.9,Books,Champions
CUST10273,Pune,49,Male,306,2,2349.73,1174.86,158,4,0,0,4.1,55.9,Electronics,Lost
CUST10274,Mumbai,40,Female,162,4,3213.6,803.4,60,5,1,2,4.6,58.3,Fashion,Lost
CUST10275,Mumbai,33,Female,32,8,200,25,837,4,1,6,1.9,59.2,Fashion,Loyal
CUST10276,Hyderabad,59,Female,63,10,14757.53,1475.75,234,3,1,4,4.3,54.3,Books,Loyal
CUST10277,Delhi,44,Female,29,8,11362.57,1420.32,684,4,0,1,4.2,50.5,Fashion,Loyal
CUST10278,Delhi,40,Male,61,11,8600.82,781.89,616,4,1,0,3.5,60.6,Fashion,Loyal
CUST10279,Hyderabad,20,Male,28,13,15204.51,1169.58,489,3,1,3,5,53.2,Beauty,Loyal
CUST10280,Pune,20,Male,32,12,18838.82,1569.9,1187,5,0,3,3.4,78.6,Sports,Loyal
CUST10281,Madurai,37,Male,60,6,9607.35,1601.22,654,4,2,2,2.5,65.6,Sports,AtRisk
CUST10282,Bengaluru,36,Female,19,20,30298.14,1514.91,827,4,1,6,4.4,60.6,Grocery,Champions
CUST10283,Chennai,27,Female,282,1,2236.1,2236.1,685,6,1,2,2.7,63.6,Home,Lost
CUST10284,Mumbai,36,Female,305,2,2478.53,1239.27,531,5,0,0,3.9,87.3,Fashion,Lost
CUST10285,Chennai,51,Female,60,13,15100.92,1161.61,594,5,3,2,4.9,55.3,Grocery,Loyal
CUST10286,Bengaluru,42,Female,275,2,1631.52,815.76,1038,7,1,3,4.2,39.5,Fashion,Lost
CUST10287,Mumbai,21,Male,62,13,10515.23,808.86,926,3,1,3,3.6,45.5,Home,Loyal
CUST10288,Madurai,33,Male,24,22,27696.68,1258.94,1186,3,1,2,3.5,60.3,Fashion,Champions
CUST10289,Mumbai,25,Female,117,2,5820.32,2910.16,666,5,0,2,4.8,74.6,Beauty,AtRisk
CUST10290,Chennai,30,Male,57,11,8226.12,747.83,337,3,0,0,2.8,82.6,Electronics,Loyal
CUST10291,Chennai,29,Male,144,5,2694.57,538.91,468,4,0,3,4.4,98,Grocery,AtRisk
CUST10292,Hyderabad,29,Female,301,3,3570.89,1190.3,244,2,0,2,5,79.8,Grocery,Lost
CUST10293,Bengaluru,20,Male,199,3,2640.34,880.11,830,4,1,3,4.2,47.3,Fashion,Lost
CUST10294,Chennai,33,Female,119,3,6638.39,2212.8,424,1,0,3,3.6,60.9,Electronics,AtRisk
CUST10295,Mumbai,28,Male,233,2,2077.71,1038.86,30,3,1,5,3.7,21.7,Electronics,Lost
CUST10296,Hyderabad,18,Male,6,30,28788.21,959.61,1339,3,1,1,3.4,58.8,Books,Champions
CUST10297,Coimbatore,57,Male,23,19,26396.44,1389.29,429,3,0,0,3.3,52.9,Sports,Champions
CUST10298,Mumbai,46,Female,99,6,8065.73,1344.29,427,1,0,1,3.9,18.7,Electronics,AtRisk
CUST10299,Chennai,30,Male,24,10,12578.51,1257.85,1101,1,1,1,4.3,100,Fashion,Loyal
CUST10300,Chennai,34,Female,36,8,15492.68,1936.58,238,2,0,1,5,57.4,Grocery,Loyal
CUST10301,Mumbai,21,Female,48,9,10451.79,1161.31,941,4,0,5,2.2,22.9,Grocery,Loyal
CUST10302,Mumbai,53,Female,165,6,5936.47,989.41,424,4,1,3,1.8,59.5,Fashion,AtRisk
CUST10303,Delhi,55,Male,28,8,10838.47,1354.81,203,3,1,6,5,98,Sports,Loyal
CUST10304,Delhi,36,Male,241,3,6856.279308,3224.34,1112,2,1,2,3.8,100,Sports,AtRisk
CUST10305,Trichy,45,Female,5,13,28143.78,2164.91,877,4,1,0,3.9,66.2,Electronics,Champions
CUST10306,Mumbai,36,Female,11,22,49584.32,2253.83,876,1,1,1,4.2,66.9,Home,Champions
CUST10307,Madurai,19,Other,72,12,23288,1940.67,710,1,0,5,3.7,89.5,Electronics,Loyal
CUST10308,Hyderabad,29,Male,1,11,16314.61,1483.15,780,3,4,0,5,62,Grocery,Loyal
CUST10309,Coimbatore,35,Female,342,2,1877.35,938.68,230,3,1,4,4.2,74.2,Beauty,Lost
CUST10310,Bengaluru,29,Male,1,27,30493.07,1129.37,633,5,1,2,3.4,81.8,Home,Champions
CUST10311,Chennai,32,Male,19,16,33162.38,2072.65,321,4,1,1,3.5,43.5,Grocery,Champions
CUST10312,Chennai,33,Male,210,7,12869.84775,1134.82,183,6,1,5,3.7,95.7,Books,AtRisk
CUST10313,Kochi,33,Male,129,10,5938.572617,337.72,723,3,4,1,3.2,47.4,Home,AtRisk
CUST10314,Hyderabad,35,Male,9,22,31504.19,1432.01,947,4,0,1,5,52.3,Fashion,Champions
CUST10315,Delhi,22,Male,26,24,25897.47,1079.06,485,3,0,2,3.9,67,Fashion,Champions
CUST10316,Bengaluru,26,Female,280,2,2977.91,1488.96,536,6,0,1,2.9,83.8,Home,Lost
CUST10317,Chennai,20,Male,115,7,4621.42,660.2,259,3,0,7,4.1,78.5,Electronics,AtRisk
CUST10318,Chennai,45,Female,29,12,16600.51,1383.38,602,5,1,5,5,64,Electronics,Loyal
CUST10319,Coimbatore,18,Male,35,7,6158.86,879.84,828,2,0,1,4.6,70.7,Beauty,Loyal
CUST10320,Mumbai,47,Male,1,14,9171.25,655.09,837,3,2,2,3.2,86.5,Electronics,Loyal
CUST10321,Delhi,49,Male,17,9,12298.73,1366.53,764,3,1,0,2.9,65.2,Home,Loyal
CUST10322,Delhi,31,Male,202,5,6565.57,1313.11,414,5,0,3,4.9,48.8,Fashion,AtRisk
CUST10323,Coimbatore,18,Female,300,1,1393.8,1393.8,405,1,0,1,2.5,52.9,Beauty,Lost
CUST10324,Kochi,30,Male,58,7,7995.45,1142.21,839,3,0,3,4.1,83.2,Beauty,Loyal
CUST10325,Delhi,33,Male,247,2,217.12,108.56,844,3,2,0,3.3,48.8,Books,Lost
CUST10326,Mumbai,23,Male,37,23,49469.28631,1667.47,548,1,1,2,4.9,33.6,Electronics,Champions
CUST10327,Mumbai,28,Female,34,9,10409.78156,2044.62,472,3,0,6,3,58.9,Fashion,Loyal
CUST10328,Bengaluru,51,Female,26,19,25670.69,1351.09,950,1,0,3,3.2,63.5,Grocery,Champions
CUST10329,Coimbatore,41,Male,4,15,36440.44,2429.36,492,1,0,1,4.3,82.2,Sports,Champions
CUST10330,Bengaluru,24,Male,281,1,2072.4,2072.4,824,3,0,2,4.4,35.8,Fashion,Lost
CUST10331,Hyderabad,18,Male,147,17,10542.27419,1037.72,559,3,1,2,4.9,71.9,Electronics,Loyal
CUST10332,Chennai,30,Female,25,18,25326.34,1407.02,286,3,1,7,4.2,88,Fashion,Champions
CUST10333,Chennai,32,Male,142,1,3190,3190,1084,4,1,2,4.1,48.7,Grocery,Lost
CUST10334,Chennai,39,Female,331,3,3591.31,1197.1,636,2,2,0,4.6,66.6,Home,Lost
CUST10335,Chennai,28,Male,102,4,1834.53,458.63,387,6,0,3,2.7,22,Home,AtRisk
CUST10336,Pune,40,Female,365,2,1892.71,946.36,183,3,0,3,3.1,82.5,Electronics,Lost
CUST10337,Delhi,55,Female,76,9,9865.82,1096.2,213,5,1,4,2.8,80.9,Home,Loyal
CUST10338,Bengaluru,43,Female,216,3,2043.59,681.2,488,1,0,4,1.7,64.6,Home,Lost
CUST10339,Chennai,33,Male,200,5,6840.89,1368.18,1178,2,0,6,4.5,38.5,Fashion,AtRisk
CUST10340,Bengaluru,32,Female,224,3,2519.53,839.84,425,5,1,1,4.9,78.3,Grocery,Lost
CUST10341,Bengaluru,30,Female,306,2,1735.65,867.82,1034,3,0,1,4.2,60.1,Home,Lost
CUST10342,Chennai,47,Male,54,9,19135.67,2126.19,561,2,1,0,4.1,9.4,Fashion,Loyal
CUST10343,Bengaluru,27,Female,365,2,2516.41,1258.2,246,1,1,4,3.9,80.6,Sports,Lost
CUST10344,Bengaluru,34,Male,51,9,11982.99,1331.44,458,5,0,1,3.8,88.3,Electronics,Loyal
CUST10345,Mumbai,35,Female,46,10,22357.56,2235.76,216,4,0,4,5,91.8,Sports,Loyal
CUST10346,Delhi,28,Female,22,20,34773.42507,1016.01,343,4,0,2,5,39.5,Home,Champions
CUST10347,Chennai,19,Male,280,2,1914.6,957.3,334,3,1,6,3.3,26.7,Home,Lost
CUST10348,Bengaluru,38,Female,1,8,12578.74,1572.34,30,2,0,0,4.7,56.8,Electronics,Loyal
CUST10349,Mumbai,33,Male,81,3,1596.04,532.01,1054,3,2,5,4.8,75.4,Sports,AtRisk
CUST10350,Mumbai,40,Male,17,10,14304.77,1430.48,663,2,1,4,4.3,46.1,Fashion,Loyal
CUST10351,Pune,28,Male,206,1,3011.37,3011.37,394,2,0,4,4.1,33.2,Home,Lost
CUST10352,Delhi,47,Female,47,13,17599.61,1353.82,667,5,1,0,4.1,79.5,Sports,Loyal
CUST10353,Chennai,24,Male,222,1,5201.165786,2722.98,349,1,1,4,2.6,58.1,Fashion,Lost
CUST10354,Chennai,53,Male,218,3,2810.23,936.74,30,5,0,3,2.5,77.5,Sports,Lost
CUST10355,Delhi,18,Female,108,11,26102.36851,1555.5,1487,6,1,0,4.4,65.3,Grocery,Loyal
CUST10356,Chennai,39,Male,51,7,14042.93,2006.13,657,5,1,6,2.9,61.7,Home,Loyal
CUST10357,Mumbai,39,Male,141,6,8558.58,1426.43,423,4,0,2,2.7,63.7,Sports,AtRisk
CUST10358,Kochi,25,Male,240,2,1794.68,897.34,30,3,0,5,2.1,57.8,Grocery,Lost
CUST10359,Mumbai,39,Male,57,3,11766.835,2756.06,152,3,0,2,3.4,55.8,Fashion,AtRisk
CUST10360,Bengaluru,48,Male,27,9,11435.44,1270.6,1096,1,0,4,4.1,43,Home,Loyal
CUST10361,Delhi,18,Male,262,4,3925.93,981.48,1051,4,0,1,4.2,74.7,Grocery,Lost
CUST10362,Bengaluru,40,Other,64,8,14056.53,1757.07,826,3,1,3,4.5,90,Electronics,Loyal
CUST10363,Mumbai,18,Female,165,1,7261.95,7261.95,265,2,0,3,3.5,55,Electronics,AtRisk
CUST10364,Kochi,23,Male,224,3,2483.91,827.97,1053,3,0,2,3.9,100,Electronics,Lost
CUST10365,Bengaluru,52,Male,75,10,8735.26,873.53,735,4,0,1,4.5,72.5,Electronics,Loyal
CUST10366,Kochi,28,Male,233,1,2247.29,2247.29,796,3,1,0,4.2,70.2,Home,Lost
CUST10367,Pune,21,Female,101,5,4310.3,862.06,734,6,0,1,3.3,78.1,Electronics,AtRisk
CUST10368,Coimbatore,32,Male,284,3,1239.06,413.02,148,5,0,4,4,84.5,Fashion,Lost
CUST10369,Chennai,57,Male,23,23,30923.17,1344.49,241,5,1,0,2.2,55.9,Fashion,Champions
CUST10370,Chennai,18,Female,64,14,12608.53,900.61,447,3,1,0,3.8,76.1,Sports,Loyal
CUST10371,Chennai,22,Male,365,2,3567.413916,951.46,793,4,1,0,3.3,85.9,Fashion,Lost
CUST10372,Chennai,50,Male,23,20,19162.65,958.13,186,2,0,3,5,57.4,Beauty,Champions
CUST10373,Delhi,54,Female,17,16,32285.12,2017.82,547,4,0,1,3,65.1,Fashion,Champions
CUST10374,Chennai,33,Female,195,3,2114.38,704.79,547,3,0,5,3.9,49.7,Electronics,Lost
CUST10375,Madurai,20,Male,65,10,7562.77,756.28,838,2,1,4,3.5,55.1,Electronics,Loyal
CUST10376,Hyderabad,57,Female,365,2,990.5796453,606.16,802,3,0,3,3.4,58,Fashion,Lost
CUST10377,Chennai,52,Male,34,10,4876.47,487.65,297,3,0,3,4.1,46.9,Electronics,Loyal
CUST10378,Hyderabad,41,Female,67,15,12201.71,813.45,1034,7,1,1,3.5,63.7,Grocery,Loyal
CUST10379,Madurai,25,Male,132,5,6425.51,1285.1,251,4,0,1,5,71.6,Grocery,AtRisk
CUST10380,Chennai,33,Female,94,4,4716.56,1179.14,928,6,1,4,2.2,73.6,Home,AtRisk
CUST10381,Delhi,32,Female,157,2,3422.96,1711.48,435,5,0,4,4.3,48.8,Electronics,AtRisk
CUST10382,Mumbai,38,Female,94,6,5153.14,858.86,649,4,3,4,3.7,52.9,Grocery,AtRisk
CUST10383,Pune,50,Female,365,1,970.8019375,1707.68,668,3,3,2,3.8,82,Electronics,Lost
CUST10384,Delhi,44,Male,48,13,17049.11,1311.47,659,1,1,2,4,52.8,Home,Loyal
CUST10385,Hyderabad,22,Male,55,12,15703.22,1308.6,802,2,2,1,4.6,81.5,Fashion,Loyal
CUST10386,Madurai,49,Male,9,21,32632.49282,878.42,717,4,0,4,4,50.4,Grocery,Champions
CUST10387,Chennai,37,Female,187,3,7745.66,2581.89,835,3,1,0,4.6,72.5,Sports,AtRisk
CUST10388,Hyderabad,42,Female,52,16,11672.35,729.52,739,4,0,0,3.8,80,Grocery,Loyal
CUST10389,Hyderabad,50,Male,43,11,18987.96,1726.18,221,1,1,0,3,12,Electronics,Loyal
CUST10390,Trichy,22,Female,28,4,9723.75,2430.94,681,4,0,0,3.7,82.4,Sports,Loyal
CUST10391,Bengaluru,34,Female,23,22,25447.94,1156.72,431,5,0,5,4.7,91.1,Fashion,Champions
CUST10392,Bengaluru,28,Other,1,20,16546.16,827.31,267,1,3,4,3.5,58.8,Home,Champions
CUST10393,Hyderabad,18,Female,150,5,10807.26905,1221.91,513,4,0,0,2.9,71.9,Fashion,AtRisk
CUST10394,Madurai,38,Male,43,12,4328.67,360.72,655,6,1,2,4.3,48.2,Fashion,Loyal
CUST10395,Kochi,62,Male,323,1,1834.2,1834.2,675,6,1,5,4.1,72.3,Home,Lost
CUST10396,Pune,18,Male,66,9,9626.77,1069.64,917,3,0,4,3.2,100,Electronics,AtRisk
CUST10397,Bengaluru,34,Male,11,14,50593.34,3613.81,992,5,0,7,3.6,21.1,Beauty,Champions
CUST10398,Hyderabad,41,Female,158,6,7914.45,1319.08,701,6,0,2,3.7,55,Fashion,AtRisk
CUST10399,Hyderabad,35,Female,1,17,14768.32,868.72,755,4,2,1,3.8,80.9,Electronics,Champions
CUST10400,Chennai,33,Female,327,1,2055.92,2055.92,629,5,3,0,4.3,90.2,Fashion,Lost
CUST10401,Pune,20,Female,252,1,200,237.29,830,3,1,3,3.5,37.4,Beauty,Lost
CUST10402,Mumbai,37,Male,96,2,7646.73,3823.36,746,4,2,4,4.4,52.2,Beauty,AtRisk
CUST10403,Hyderabad,26,Male,120,2,1977.68,988.84,584,3,0,3,3.4,53.4,Grocery,AtRisk
CUST10404,Madurai,18,Male,65,5,3271.59,654.32,1246,3,0,2,5,51.9,Fashion,Loyal
CUST10405,Pune,47,Male,36,11,7275.24,661.39,436,4,0,5,5,62.7,Grocery,Loyal
CUST10406,Bengaluru,45,Male,317,1,1864.73,1864.73,1036,2,1,4,3.1,36.4,Beauty,Lost
CUST10407,Chennai,35,Male,8,23,28078.51,1220.8,194,3,0,2,2.8,59.9,Fashion,Champions
CUST10408,Pune,37,Male,63,5,15266.5,3053.3,844,5,1,1,4.6,46.3,Fashion,Loyal
CUST10409,Chennai,46,Male,60,9,9460.79,1051.2,1031,7,1,2,4,63.6,Grocery,Loyal
CUST10410,Madurai,36,Female,107,5,5287.1,1057.42,30,1,0,3,4.2,50.9,Sports,AtRisk
CUST10411,Kochi,44,Male,36,9,19254.57799,1538.2,642,6,0,1,3.3,61.6,Grocery,Loyal
CUST10412,Kochi,31,Male,230,3,1622.65,540.88,815,3,0,0,3.7,44.3,Fashion,Lost
CUST10413,Mumbai,48,Male,21,11,37146.43,3376.95,676,5,1,2,3.5,84.1,Electronics,Champions
CUST10414,Delhi,38,Female,73,8,18585.13,2323.14,713,5,0,2,4,58.5,Electronics,Loyal
CUST10415,Bengaluru,36,Male,67,2,3339.07,1669.54,641,6,0,5,2.8,65.3,Books,AtRisk
CUST10416,Madurai,20,Male,38,9,7599.61,844.4,272,2,1,0,3.7,62.1,Beauty,Loyal
CUST10417,Madurai,37,Female,117,1,5542.49,5542.49,1310,3,0,3,2.8,65.1,Home,AtRisk
CUST10418,Delhi,25,Female,20,8,36291.09,4536.39,449,3,0,2,3.4,65,Grocery,Champions
CUST10419,Hyderabad,27,Female,16,26,34810.74,1338.87,730,3,1,2,3.7,81.1,Home,Champions
CUST10420,Hyderabad,25,Male,17,21,25462.17,1212.48,406,5,1,6,4.2,59.3,Electronics,Champions
CUST10421,Hyderabad,22,Male,359,4,1979.12,494.78,30,3,1,3,4.3,50.6,Grocery,Lost
CUST10422,Chennai,57,Male,171,6,4266.81,711.14,323,1,0,1,4.4,65.8,Beauty,AtRisk
CUST10423,Bengaluru,49,Female,232,1,3035.28,3035.28,166,3,0,4,2.6,52.7,Electronics,Lost
CUST10424,Chennai,55,Male,75,13,13914,1070.31,927,1,1,4,4.8,63.5,Fashion,Loyal
CUST10425,Mumbai,21,Male,160,6,5055.99,842.66,418,3,0,0,3.3,44,Electronics,AtRisk
CUST10426,Bengaluru,35,Female,129,6,8652.91,1442.15,446,5,2,0,3.3,86,Fashion,AtRisk
CUST10427,Pune,20,Female,301,3,4052.4,1350.8,281,3,0,3,4,49.4,Home,Lost
CUST10428,Bengaluru,26,Male,164,6,7188.12,1198.02,628,3,0,2,3.5,89,Fashion,AtRisk
CUST10429,Chennai,24,Female,78,5,8517.79,1703.56,385,3,0,2,4.1,63.8,Home,AtRisk
CUST10430,Chennai,48,Female,1,21,38808.71,1848.03,898,4,2,5,4.2,82.1,Home,Champions
CUST10431,Hyderabad,30,Male,107,4,1998.29,499.57,691,4,1,1,3.2,49.7,Beauty,AtRisk
CUST10432,Mumbai,46,Male,54,8,14155.85,1769.48,428,5,0,3,3.7,25.7,Beauty,Loyal
CUST10433,Chennai,41,Female,269,2,2678.38,1339.19,855,7,1,5,3.7,32,Grocery,Lost
CUST10434,Chennai,59,Female,89,12,15541.52167,713.09,602,4,0,2,4.6,100,Fashion,Loyal
CUST10435,Delhi,18,Male,27,7,17416.84,2488.12,606,5,1,0,3.4,53,Electronics,Loyal
CUST10436,Chennai,48,Male,43,9,10849.17,1205.46,161,1,0,2,3.4,86.9,Grocery,Loyal
CUST10437,Hyderabad,47,Female,41,11,10464.99,951.36,579,3,0,3,3,39,Electronics,Loyal
CUST10438,Delhi,23,Female,11,13,35307.13,2715.93,696,3,0,5,3.1,68.6,Sports,Champions
CUST10439,Chennai,45,Female,219,2,765.58,382.79,1000,2,0,1,2.7,72,Fashion,Lost
CUST10440,Chennai,38,Male,136,6,6144.94,1024.16,374,3,0,6,3.2,100,Beauty,AtRisk
CUST10441,Trichy,31,Male,365,1,2566.164391,1654.59,1283,3,0,0,5,58.6,Home,Lost
CUST10442,Bengaluru,25,Female,243,3,2595.96,865.32,767,3,0,3,4.4,50.8,Beauty,Lost
CUST10443,Bengaluru,26,Male,20,7,20446.45,2920.92,144,7,2,2,4.8,72,Sports,Loyal
CUST10444,Hyderabad,57,Other,115,8,8416.76,1052.1,346,4,1,5,3,46.5,Electronics,AtRisk
CUST10445,Kochi,34,Female,8,22,29698.4,1349.93,1026,7,3,0,2.2,73.2,Home,Champions
CUST10446,Trichy,43,Male,178,1,2483.29,2483.29,973,6,0,3,4.1,63.9,Fashion,Lost
CUST10447,Hyderabad,25,Female,41,6,14091.07,2348.51,605,3,0,2,5,49.9,Books,Loyal
CUST10448,Bengaluru,25,Male,29,11,15701.16,1427.38,645,4,1,6,3.4,74.9,Home,Loyal
CUST10449,Chennai,46,Female,57,13,17419.57,1339.97,251,3,1,1,3.9,67.2,Electronics,Loyal
CUST10450,Hyderabad,19,Male,71,10,9398.1,939.81,996,3,1,3,2.5,80.2,Sports,Loyal
CUST10451,Mumbai,29,Male,20,9,16999.28,1888.81,304,2,1,1,3.8,98,Fashion,Loyal
CUST10452,Bengaluru,34,Female,79,10,9992.42,999.24,853,3,1,3,3.7,55,Fashion,Loyal
CUST10453,Pune,35,Female,168,2,3326.999776,1493.66,1006,4,1,2,2.1,56.8,Grocery,Lost
CUST10454,Chennai,32,Male,227,2,1902.65,951.32,614,4,1,2,3,38.1,Sports,Lost
CUST10455,Bengaluru,38,Female,42,10,9821.51,982.15,890,4,3,0,2.9,75.4,Sports,Loyal
CUST10456,Chennai,42,Male,25,11,10912,992,1154,3,2,3,2.5,52.1,Grocery,Loyal
CUST10457,Bengaluru,42,Male,363,2,1636.5,818.25,680,5,0,0,3.2,71.9,Fashion,Lost
CUST10458,Chennai,23,Male,8,19,29924.65,1574.98,547,3,0,0,4.2,88.3,Fashion,Champions
CUST10459,Chennai,31,Male,355,1,3752.42,3752.42,580,6,0,0,3.3,51.3,Fashion,Lost
CUST10460,Chennai,47,Male,60,2,9511.74,4755.87,377,1,0,0,4.7,55.5,Electronics,Loyal
CUST10461,Delhi,44,Male,110,4,9765.74,2441.44,370,4,0,4,3.5,85.3,Home,AtRisk
CUST10462,Delhi,19,Male,72,3,2129.78,709.93,733,4,0,3,4.1,79.1,Grocery,AtRisk
CUST10463,Mumbai,38,Male,37,3,5121.29,1707.1,551,2,0,4,4.2,77,Home,AtRisk
CUST10464,Kochi,18,Male,237,3,2058.67,686.22,698,3,1,0,5,57.2,Electronics,Lost
CUST10465,Bengaluru,35,Female,21,10,25568.62,2556.86,153,4,0,3,3.2,36.3,Fashion,Champions
CUST10466,Madurai,55,Male,36,7,15288.63,2184.09,572,5,1,1,4.2,50.8,Fashion,Loyal
CUST10467,Pune,24,Female,153,3,8585.57,2861.86,909,1,0,4,3,44.8,Grocery,AtRisk
CUST10468,Coimbatore,25,Female,258,2,983.33,491.66,264,4,1,3,5,76.6,Grocery,Lost
CUST10469,Kochi,42,Female,43,7,13068.84,1866.98,605,3,1,1,3,70.7,Fashion,Loyal
CUST10470,Chennai,18,Female,252,2,3475.13,1737.56,44,5,0,5,4.1,53,Fashion,Lost
CUST10471,Kochi,27,Female,57,10,16535.66746,1003.51,208,1,2,4,5,56.4,Home,Loyal
CUST10472,Chennai,41,Male,38,11,22440.27874,1336.18,842,7,0,0,2.8,74.5,Grocery,Loyal
CUST10473,Pune,27,Male,130,5,5519.3,1103.86,507,2,1,0,4.3,58.6,Fashion,AtRisk
CUST10474,Mumbai,31,Female,6,25,20722.78,828.91,1147,6,1,0,3,53.4,Grocery,Champions
CUST10475,Trichy,42,Female,156,1,3723.96,3723.96,730,3,0,6,5,100,Grocery,AtRisk
CUST10476,Chennai,39,Female,9,19,37897.21,1994.59,759,2,0,0,2.3,54,Electronics,Champions
CUST10477,Mumbai,37,Male,59,12,10899.27,908.27,277,4,0,6,2.6,78.4,Fashion,Loyal
CUST10478,Kochi,30,Female,103,6,2125,354.17,484,5,2,0,2.9,72.9,Fashion,AtRisk
CUST10479,Mumbai,38,Female,91,6,3628.25,604.71,380,1,1,0,2.9,34.5,Fashion,AtRisk
CUST10480,Mumbai,33,Male,39,11,10687.72,971.61,280,5,0,4,4.2,51.4,Fashion,Loyal
CUST10481,Delhi,39,Male,16,6,12194.74,2032.46,799,3,1,4,5,81.4,Fashion,Loyal
CUST10482,Bengaluru,29,Female,56,14,13853.84,989.56,859,4,0,4,4.7,62.4,Fashion,Loyal
CUST10483,Mumbai,32,Female,21,14,13559.39,968.53,720,4,0,4,4,35.7,Sports,Loyal
CUST10484,Mumbai,23,Male,200,3,503.9,167.97,352,3,2,1,3.8,72.9,Fashion,Lost
CUST10485,Pune,34,Female,323,2,200,100,699,2,0,4,3.3,53.4,Fashion,Lost
CUST10486,Chennai,25,Male,1,16,38497.66,2406.1,30,5,0,3,4.1,73.7,Fashion,Champions
CUST10487,Madurai,22,Male,12,16,20927.13,1307.95,997,5,2,2,3.6,100,Books,Champions
CUST10488,Kochi,37,Male,365,3,2981.384768,923.13,211,4,0,3,4,72.6,Grocery,Lost
CUST10489,Pune,36,Male,81,1,2483.620436,1777.75,264,4,0,5,3.2,77.2,Grocery,AtRisk
CUST10490,Bengaluru,43,Male,154,3,6146.15,2048.72,635,5,0,3,2.8,59.9,Home,AtRisk
CUST10491,Mumbai,29,Male,310,2,2910.7,1455.35,661,6,1,0,3.8,42.6,Fashion,Lost
CUST10492,Coimbatore,38,Female,22,6,10547,1757.83,578,1,1,4,3.8,85.5,Books,Loyal
CUST10493,Coimbatore,40,Female,166,5,14235.4276,1648.16,267,1,0,4,3.3,52.9,Electronics,AtRisk
CUST10494,Bengaluru,39,Male,296,2,2414.01,1207.01,940,6,1,2,3.2,60.4,Grocery,Lost
CUST10495,Bengaluru,25,Male,152,5,2847.56,569.51,94,1,1,3,4.2,100,Electronics,AtRisk
CUST10496,Mumbai,36,Male,4,8,26769.72,3346.22,155,2,1,3,4.2,58.2,Beauty,Champions
CUST10497,Chennai,38,Female,11,21,47917.12448,1278.7,568,3,2,0,5,89.3,Electronics,Champions
CUST10498,Trichy,34,Male,69,11,15388.44,1398.95,221,1,0,2,4.9,72.7,Grocery,Loyal
CUST10499,Trichy,18,Male,200,3,697.54,232.51,967,3,0,2,2.8,53.9,Electronics,Lost
CUST10500,Delhi,36,Female,21,8,11110.42,1388.8,247,2,1,2,3.6,71.8,Grocery,Loyal
CUST10501,Mumbai,58,Female,5,19,27738.75,1459.93,1067,3,0,1,2.7,50.7,Fashion,Champions
