customer_id,city,age,gender,recency_days,frequency,monetary,avg_order_value,R_score,F_score,M_score,RFM_score,kmeans_cluster,segment
CUST10306,Mumbai,36,Female,11,22,49584.32,2253.83,5,5,5,15,0,Champions
CUST10307,Madurai,19,Other,72,12,23288.0,1940.67,3,4,5,12,0,Champions
CUST10308,Hyderabad,29,Male,1,11,16314.61,1483.15,5,4,4,13,0,Champions
CUST10309,Coimbatore,35,Female,342,2,1877.35,938.68,1,1,1,3,1,Lost
CUST10310,Bengaluru,29,Male,1,27,30493.07,1129.37,5,5,5,15,0,Champions
CUST10311,Chennai,32,Male,19,16,33162.38,2072.65,5,5,5,15,0,Champions
CUST10312,Chennai,33,Male,210,7,12869.84775,1134.82,2,3,4,9,2,Loyal Customers
CUST10313,Kochi,33,Male,129,10,5938.572617,337.72,2,4,3,9,1,Lost
CUST10314,Hyderabad,35,Male,9,22,31504.19,1432.01,5,5,5,15,0,Champions
CUST10315,Delhi,22,Male,26,24,25897.47,1079.06,5,5,5,15,0,Champions
CUST10316,Bengaluru,26,Female,280,2,2977.91,1488.96,1,1,2,4,3,At-Risk
CUST10317,Chennai,20,Male,115,7,4621.42,660.2,3,3,2,8,1,Lost
CUST10318,Chennai,45,Female,29,12,16600.51,1383.38,4,4,4,12,0,Champions
CUST10319,Coimbatore,18,Male,35,7,6158.86,879.84,4,3,3,10,3,At-Risk
CUST10320,Mumbai,47,Male,1,14,9171.25,655.09,5,5,3,13,0,Champions
CUST10321,Delhi,49,Male,17,9,12298.73,1366.53,5,4,4,13,0,Champions
CUST10322,Delhi,31,Male,202,5,6565.57,1313.11,2,2,3,7,3,At-Risk
CUST10323,Coimbatore,18,Female,300,1,1393.8,1393.8,1,1,1,3,1,Lost
CUST10324,Kochi,30,Male,58,7,7995.45,1142.21,3,3,3,9,3,At-Risk
CUST10325,Delhi,33,Male,247,2,217.12,108.56,1,1,1,3,1,Lost
CUST10326,Mumbai,23,Male,37,23,49469.28631,1667.47,4,5,5,14,0,Champions
CUST10327,Mumbai,28,Female,34,9,10409.78156,2044.62,4,4,4,12,0,Champions
CUST10328,Bengaluru,51,Female,26,19,25670.69,1351.09,5,5,5,15,0,Champions
CUST10329,Coimbatore,41,Male,4,15,36440.44,2429.36,5,5,5,15,0,Champions
CUST10330,Bengaluru,24,Male,281,1,2072.4,2072.4,1,1,1,3,3,At-Risk
CUST10331,Hyderabad,18,Male,147,17,10542.27419,1037.72,2,5,4,11,0,Champions
CUST10332,Chennai,30,Female,25,18,25326.34,1407.02,5,5,5,15,0,Champions
CUST10333,Chennai,32,Male,142,1,3190.0,3190.0,2,1,2,5,3,At-Risk
CUST10334,Chennai,39,Female,331,3,3591.31,1197.1,1,2,2,5,3,At-Risk
CUST10335,Chennai,28,Male,102,4,1834.53,458.63,3,2,1,6,1,Lost
CUST10336,Pune,40,Female,365,2,1892.71,946.36,1,1,1,3,1,Lost
CUST10337,Delhi,55,Female,76,9,9865.82,1096.2,3,4,3,10,2,Loyal Customers
CUST10338,Bengaluru,43,Female,216,3,2043.59,681.2,2,2,1,5,1,Lost
CUST10339,Chennai,33,Male,200,5,6840.89,1368.18,2,2,3,7,3,At-Risk
CUST10340,Bengaluru,32,Female,224,3,2519.53,839.84,2,2,1,5,1,Lost
CUST10341,Bengaluru,30,Female,306,2,1735.65,867.82,1,1,1,3,1,Lost
CUST10342,Chennai,47,Male,54,9,19135.67,2126.19,4,4,5,13,0,Champions
CUST10343,Bengaluru,27,Female,365,2,2516.41,1258.2,1,1,1,3,1,Lost
CUST10344,Bengaluru,34,Male,51,9,11982.99,1331.44,4,4,4,12,0,Champions
CUST10345,Mumbai,35,Female,46,10,22357.56,2235.76,4,4,5,13,0,Champions
CUST10346,Delhi,28,Female,22,20,34773.42507,1016.01,5,5,5,15,0,Champions
CUST10347,Chennai,19,Male,280,2,1914.6,957.3,1,1,1,3,1,Lost
CUST10348,Bengaluru,38,Female,1,8,12578.74,1572.34,5,3,4,12,2,Loyal Customers
CUST10349,Mumbai,33,Male,81,3,1596.04,532.01,3,2,1,6,1,Lost
CUST10350,Mumbai,40,Male,17,10,14304.77,1430.48,5,4,4,13,0,Champions
CUST10351,Pune,28,Male,206,1,3011.37,3011.37,2,1,2,5,3,At-Risk
CUST10352,Delhi,47,Female,47,13,17599.61,1353.82,4,4,5,13,0,Champions
CUST10353,Chennai,24,Male,222,1,5201.165786,2722.98,2,1,2,5,3,At-Risk
CUST10354,Chennai,53,Male,218,3,2810.23,936.74,2,2,2,6,2,Loyal Customers
CUST10355,Delhi,18,Female,108,11,26102.36851,1555.5,3,4,5,12,0,Champions
CUST10356,Chennai,39,Male,51,7,14042.93,2006.13,4,3,4,11,3,At-Risk
CUST10357,Mumbai,39,Male,141,6,8558.58,1426.43,2,3,3,8,3,At-Risk
CUST10358,Kochi,25,Male,240,2,1794.68,897.34,1,1,1,3,2,Loyal Customers
CUST10359,Mumbai,39,Male,57,3,11766.835,2756.06,3,2,4,9,2,Loyal Customers
CUST10360,Bengaluru,48,Male,27,9,11435.44,1270.6,4,4,4,12,0,Champions
CUST10361,Delhi,18,Male,262,4,3925.93,981.48,1,2,2,5,3,At-Risk
CUST10362,Bengaluru,40,Other,64,8,14056.53,1757.07,3,3,4,10,3,At-Risk
CUST10363,Mumbai,18,Female,165,1,7261.95,7261.95,2,1,3,6,3,At-Risk
CUST10364,Kochi,23,Male,224,3,2483.91,827.97,2,2,1,5,1,Lost
CUST10365,Bengaluru,52,Male,75,10,8735.26,873.53,3,4,3,10,3,At-Risk
CUST10366,Kochi,28,Male,233,1,2247.29,2247.29,1,1,1,3,3,At-Risk
CUST10367,Pune,21,Female,101,5,4310.3,862.06,3,2,2,7,3,At-Risk
CUST10368,Coimbatore,32,Male,284,3,1239.06,413.02,1,2,1,4,1,Lost
CUST10369,Chennai,57,Male,23,23,30923.17,1344.49,5,5,5,15,0,Champions
CUST10370,Chennai,18,Female,64,14,12608.53,900.61,3,5,4,12,0,Champions
CUST10371,Chennai,22,Male,365,2,3567.413916,951.46,1,1,2,4,3,At-Risk
CUST10372,Chennai,50,Male,23,20,19162.65,958.13,5,5,5,15,0,Champions
CUST10373,Delhi,54,Female,17,16,32285.12,2017.82,5,5,5,15,0,Champions
CUST10374,Chennai,33,Female,195,3,2114.38,704.79,2,2,1,5,1,Lost
CUST10375,Madurai,20,Male,65,10,7562.77,756.28,3,4,3,10,0,Champions
CUST10376,Hyderabad,57,Female,365,2,990.5796453,606.16,1,1,1,3,1,Lost
CUST10377,Chennai,52,Male,34,10,4876.47,487.65,4,4,2,10,1,Lost
CUST10378,Hyderabad,41,Female,67,15,12201.71,813.45,3,5,4,12,0,Champions
CUST10379,Madurai,25,Male,132,5,6425.51,1285.1,2,2,3,7,3,At-Risk
CUST10380,Chennai,33,Female,94,4,4716.56,1179.14,3,2,2,7,3,At-Risk
CUST10381,Delhi,32,Female,157,2,3422.96,1711.48,2,1,2,5,3,At-Risk
CUST10382,Mumbai,38,Female,94,6,5153.14,858.86,3,3,2,8,3,At-Risk
CUST10383,Pune,50,Female,365,1,970.8019375,1707.68,1,1,1,3,1,Lost
CUST10384,Delhi,44,Male,48,13,17049.11,1311.47,4,4,4,12,0,Champions
CUST10385,Hyderabad,22,Male,55,12,15703.22,1308.6,4,4,4,12,0,Champions
CUST10386,Madurai,49,Male,9,21,32632.49282,878.42,5,5,5,15,0,Champions
CUST10387,Chennai,37,Female,187,3,7745.66,2581.89,2,2,3,7,3,At-Risk
CUST10388,Hyderabad,42,Female,52,16,11672.35,729.52,4,5,4,13,0,Champions
CUST10389,Hyderabad,50,Male,43,11,18987.96,1726.18,4,4,5,13,2,Loyal Customers
CUST10390,Trichy,22,Female,28,4,9723.75,2430.94,4,2,3,9,3,At-Risk
CUST10391,Bengaluru,34,Female,23,22,25447.94,1156.72,5,5,5,15,0,Champions
CUST10392,Bengaluru,28,Other,1,20,16546.16,827.31,5,5,4,14,0,Champions
CUST10393,Hyderabad,18,Female,150,5,10807.26905,1221.91,2,2,4,8,3,At-Risk
CUST10394,Madurai,38,Male,43,12,4328.67,360.72,4,4,2,10,1,Lost
CUST10395,Kochi,62,Male,323,1,1834.2,1834.2,1,1,1,3,3,At-Risk
CUST10396,Pune,18,Male,66,9,9626.77,1069.64,3,4,3,10,3,At-Risk
CUST10397,Bengaluru,34,Male,11,14,50593.34,3613.81,5,5,5,15,0,Champions
CUST10398,Hyderabad,41,Female,158,6,7914.45,1319.08,2,3,3,8,3,At-Risk
CUST10399,Hyderabad,35,Female,1,17,14768.32,868.72,5,5,4,14,0,Champions
CUST10400,Chennai,33,Female,327,1,2055.92,2055.92,1,1,1,3,3,At-Risk
CUST10401,Pune,20,Female,252,1,200.0,237.29,1,1,1,3,1,Lost
CUST10402,Mumbai,37,Male,96,2,7646.73,3823.36,3,1,3,7,3,At-Risk
CUST10403,Hyderabad,26,Male,120,2,1977.68,988.84,2,1,1,4,1,Lost
CUST10404,Madurai,18,Male,65,5,3271.59,654.32,3,2,2,7,1,Lost
CUST10405,Pune,47,Male,36,11,7275.24,661.39,4,4,3,11,0,Champions
CUST10406,Bengaluru,45,Male,317,1,1864.73,1864.73,1,1,1,3,3,At-Risk
CUST10407,Chennai,35,Male,8,23,28078.51,1220.8,5,5,5,15,0,Champions
CUST10408,Pune,37,Male,63,5,15266.5,3053.3,3,2,4,9,3,At-Risk
CUST10409,Chennai,46,Male,60,9,9460.79,1051.2,3,4,3,10,0,Champions
CUST10410,Madurai,36,Female,107,5,5287.1,1057.42,3,2,2,7,2,Loyal Customers
CUST10411,Kochi,44,Male,36,9,19254.57799,1538.2,4,4,5,13,0,Champions
CUST10412,Kochi,31,Male,230,3,1622.65,540.88,1,2,1,4,1,Lost
CUST10413,Mumbai,48,Male,21,11,37146.43,3376.95,5,4,5,14,0,Champions
CUST10414,Delhi,38,Female,73,8,18585.13,2323.14,3,3,5,11,3,At-Risk
CUST10415,Bengaluru,36,Male,67,2,3339.07,1669.54,3,1,2,6,3,At-Risk
CUST10416,Madurai,20,Male,38,9,7599.61,844.4,4,4,3,11,0,Champions
CUST10417,Madurai,37,Female,117,1,5542.49,5542.49,2,1,2,5,3,At-Risk
CUST10418,Delhi,25,Female,20,8,36291.09,4536.39,5,3,5,13,0,Champions
CUST10419,Hyderabad,27,Female,16,26,34810.74,1338.87,5,5,5,15,0,Champions
CUST10420,Hyderabad,25,Male,17,21,25462.17,1212.48,5,5,5,15,0,Champions
CUST10421,Hyderabad,22,Male,359,4,1979.12,494.78,1,2,1,4,2,Loyal Customers
CUST10422,Chennai,57,Male,171,6,4266.81,711.14,2,3,2,7,1,Lost
CUST10423,Bengaluru,49,Female,232,1,3035.28,3035.28,1,1,2,4,3,At-Risk
CUST10424,Chennai,55,Male,75,13,13914.0,1070.31,3,4,4,11,0,Champions
CUST10425,Mumbai,21,Male,160,6,5055.99,842.66,2,3,2,7,3,At-Risk
CUST10426,Bengaluru,35,Female,129,6,8652.91,1442.15,2,3,3,8,3,At-Risk
CUST10427,Pune,20,Female,301,3,4052.4,1350.8,1,2,2,5,3,At-Risk
CUST10428,Bengaluru,26,Male,164,6,7188.12,1198.02,2,3,3,8,3,At-Risk
CUST10429,Chennai,24,Female,78,5,8517.79,1703.56,3,2,3,8,3,At-Risk
CUST10430,Chennai,48,Female,1,21,38808.71,1848.03,5,5,5,15,0,Champions
CUST10431,Hyderabad,30,Male,107,4,1998.29,499.57,3,2,1,6,1,Lost
CUST10432,Mumbai,46,Male,54,8,14155.85,1769.48,4,3,4,11,3,At-Risk
CUST10433,Chennai,41,Female,269,2,2678.38,1339.19,1,1,2,4,3,At-Risk
CUST10434,Chennai,59,Female,89,12,15541.52167,713.09,3,4,4,11,0,Champions
CUST10435,Delhi,18,Male,27,7,17416.84,2488.12,4,3,5,12,0,Champions
CUST10436,Chennai,48,Male,43,9,10849.17,1205.46,4,4,4,12,2,Loyal Customers
CUST10437,Hyderabad,47,Female,41,11,10464.99,951.36,4,4,4,12,0,Champions
CUST10438,Delhi,23,Female,11,13,35307.13,2715.93,5,4,5,14,0,Champions
CUST10439,Chennai,45,Female,219,2,765.58,382.79,2,1,1,4,1,Lost
CUST10440,Chennai,38,Male,136,6,6144.94,1024.16,2,3,3,8,3,At-Risk
CUST10441,Trichy,31,Male,365,1,2566.164391,1654.59,1,1,2,4,3,At-Risk
CUST10442,Bengaluru,25,Female,243,3,2595.96,865.32,1,2,2,5,1,Lost
CUST10443,Bengaluru,26,Male,20,7,20446.45,2920.92,5,3,5,13,2,Loyal Customers
CUST10444,Hyderabad,57,Other,115,8,8416.76,1052.1,3,3,3,9,3,At-Risk
CUST10445,Kochi,34,Female,8,22,29698.4,1349.93,5,5,5,15,0,Champions
CUST10446,Trichy,43,Male,178,1,2483.29,2483.29,2,1,1,4,3,At-Risk
CUST10447,Hyderabad,25,Female,41,6,14091.07,2348.51,4,3,4,11,3,At-Risk
CUST10448,Bengaluru,25,Male,29,11,15701.16,1427.38,4,4,4,12,0,Champions
CUST10449,Chennai,46,Female,57,13,17419.57,1339.97,3,4,5,12,0,Champions
CUST10450,Hyderabad,19,Male,71,10,9398.1,939.81,3,4,3,10,0,Champions
CUST10451,Mumbai,29,Male,20,9,16999.28,1888.81,5,4,4,13,0,Champions
CUST10452,Bengaluru,34,Female,79,10,9992.42,999.24,3,4,3,10,3,At-Risk
CUST10453,Pune,35,Female,168,2,3326.999776,1493.66,2,1,2,5,3,At-Risk
CUST10454,Chennai,32,Male,227,2,1902.65,951.32,2,1,1,4,1,Lost
CUST10455,Bengaluru,38,Female,42,10,9821.51,982.15,4,4,3,11,0,Champions
CUST10456,Chennai,42,Male,25,11,10912.0,992.0,5,4,4,13,0,Champions
CUST10457,Bengaluru,42,Male,363,2,1636.5,818.25,1,1,1,3,1,Lost
CUST10458,Chennai,23,Male,8,19,29924.65,1574.98,5,5,5,15,0,Champions
CUST10459,Chennai,31,Male,355,1,3752.42,3752.42,1,1,2,4,3,At-Risk
CUST10460,Chennai,47,Male,60,2,9511.74,4755.87,3,1,3,7,3,At-Risk
CUST10461,Delhi,44,Male,110,4,9765.74,2441.44,3,2,3,8,3,At-Risk
CUST10462,Delhi,19,Male,72,3,2129.78,709.93,3,2,1,6,1,Lost
CUST10463,Mumbai,38,Male,37,3,5121.29,1707.1,4,2,2,8,3,At-Risk
CUST10464,Kochi,18,Male,237,3,2058.67,686.22,1,2,1,4,1,Lost
CUST10465,Bengaluru,35,Female,21,10,25568.62,2556.86,5,4,5,14,2,Loyal Customers
CUST10466,Madurai,55,Male,36,7,15288.63,2184.09,4,3,4,11,3,At-Risk
CUST10467,Pune,24,Female,153,3,8585.57,2861.86,2,2,3,7,3,At-Risk
CUST10468,Coimbatore,25,Female,258,2,983.33,491.66,1,1,1,3,1,Lost
CUST10469,Kochi,42,Female,43,7,13068.84,1866.98,4,3,4,11,3,At-Risk
CUST10470,Chennai,18,Female,252,2,3475.13,1737.56,1,1,2,4,2,Loyal Customers
CUST10471,Kochi,27,Female,57,10,16535.66746,1003.51,3,4,4,11,2,Loyal Customers
CUST10472,Chennai,41,Male,38,11,22440.27874,1336.18,4,4,5,13,0,Champions
CUST10473,Pune,27,Male,130,5,5519.3,1103.86,2,2,2,6,3,At-Risk
CUST10474,Mumbai,31,Female,6,25,20722.78,828.91,5,5,5,15,0,Champions
CUST10475,Trichy,42,Female,156,1,3723.96,3723.96,2,1,2,5,3,At-Risk
CUST10476,Chennai,39,Female,9,19,37897.21,1994.59,5,5,5,15,0,Champions
CUST10477,Mumbai,37,Male,59,12,10899.27,908.27,3,4,4,11,0,Champions
CUST10478,Kochi,30,Female,103,6,2125.0,354.17,3,3,1,7,1,Lost
CUST10479,Mumbai,38,Female,91,6,3628.25,604.71,3,3,2,8,1,Lost
CUST10480,Mumbai,33,Male,39,11,10687.72,971.61,4,4,4,12,0,Champions
CUST10481,Delhi,39,Male,16,6,12194.74,2032.46,5,3,4,12,0,Champions
CUST10482,Bengaluru,29,Female,56,14,13853.84,989.56,4,5,4,13,0,Champions
CUST10483,Mumbai,32,Female,21,14,13559.39,968.53,5,5,4,14,0,Champions
CUST10484,Mumbai,23,Male,200,3,503.9,167.97,2,2,1,5,1,Lost
CUST10485,Pune,34,Female,323,2,200.0,100.0,1,1,1,3,1,Lost
CUST10486,Chennai,25,Male,1,16,38497.66,2406.1,5,5,5,15,2,Loyal Customers
CUST10487,Madurai,22,Male,12,16,20927.13,1307.95,5,5,5,15,0,Champions
CUST10488,Kochi,37,Male,365,3,2981.384768,923.13,1,2,2,5,1,Lost
CUST10489,Pune,36,Male,81,1,2483.620436,1777.75,3,1,1,5,3,At-Risk
CUST10490,Bengaluru,43,Male,154,3,6146.15,2048.72,2,2,3,7,3,At-Risk
CUST10491,Mumbai,29,Male,310,2,2910.7,1455.35,1,1,2,4,3,At-Risk
CUST10492,Coimbatore,38,Female,22,6,10547.0,1757.83,5,3,4,12,0,Champions
CUST10493,Coimbatore,40,Female,166,5,14235.4276,1648.16,2,2,4,8,3,At-Risk
CUST10494,Bengaluru,39,Male,296,2,2414.01,1207.01,1,1,1,3,3,At-Risk
CUST10495,Bengaluru,25,Male,152,5,2847.56,569.51,2,2,2,6,2,Loyal Customers
CUST10496,Mumbai,36,Male,4,8,26769.72,3346.22,5,3,5,13,0,Champions
CUST10497,Chennai,38,Female,11,21,47917.12448,1278.7,5,5,5,15,0,Champions
CUST10498,Trichy,34,Male,69,11,15388.44,1398.95,3,4,4,11,2,Loyal Customers
CUST10499,Trichy,18,Male,200,3,697.54,232.51,2,2,1,5,1,Lost
CUST10500,Delhi,36,Female,21,8,11110.42,1388.8,5,3,4,12,0,Champions
CUST10501,Mumbai,58,Female,5,19,27738.75,1459.93,5,5,5,15,0,Champions
CUST10502,Madurai,30,Male,286,2,1941.13,970.56,1,1,1,3,1,Lost
CUST10503,Hyderabad,26,Male,16,17,28514.36,1677.32,5,5,5,15,0,Champions
CUST10504,Delhi,38,Male,14,24,35574.89,1482.29,5,5,5,15,0,Champions
CUST10505,Chennai,37,Female,1,10,9380.06,938.01,5,4,3,12,0,Champions
CUST10506,Pune,47,Male,29,13,8054.500919,471.38,4,4,3,11,0,Champions
CUST10507,Hyderabad,20,Male,39,16,15932.71,995.79,4,5,4,13,0,Champions
CUST10508,Kochi,42,Female,85,1,2507.62599,1721.83,3,1,1,5,3,At-Risk
CUST10509,Delhi,40,Male,331,2,1462.71,731.36,1,1,1,3,1,Lost
CUST10510,Mumbai,32,Male,41,12,12049.56,1004.13,4,4,4,12,0,Champions
CUST10511,Bengaluru,38,Male,39,11,12843.49,1167.59,4,4,4,12,0,Champions
CUST10512,Kochi,45,Male,80,6,6644.32,1107.39,3,3,3,9,3,At-Risk
CUST10513,Pune,44,Male,50,9,16183.21,1798.13,4,4,4,12,0,Champions
CUST10514,Chennai,21,Male,32,11,22022.26,2002.02,4,4,5,13,0,Champions
CUST10515,Chennai,43,Male,160,3,5551.288656,1137.36,2,2,2,6,3,At-Risk
CUST10516,Bengaluru,33,Male,30,11,10090.38,917.31,4,4,3,11,2,Loyal Customers
CUST10517,Hyderabad,35,Female,75,14,6502.4,464.46,3,5,3,11,0,Champions
CUST10518,Trichy,35,Male,15,10,12279.12,1227.91,5,4,4,13,0,Champions
CUST10519,Chennai,32,Male,114,5,8113.18,1622.64,3,2,3,8,3,At-Risk
CUST10520,Mumbai,47,Female,20,15,21229.22,1415.28,5,5,5,15,0,Champions
CUST10521,Bengaluru,33,Female,1,14,37892.96,2706.64,5,5,5,15,0,Champions
CUST10522,Kochi,22,Female,54,7,13231.85,1890.26,4,3,4,11,3,At-Risk
CUST10523,Hyderabad,30,Male,117,8,5993.23,749.15,2,3,3,8,3,At-Risk
CUST10524,Hyderabad,36,Male,74,5,21070.89045,2189.72,3,2,5,10,3,At-Risk
CUST10525,Bengaluru,48,Female,41,12,23225.40554,1491.25,4,4,5,13,0,Champions
CUST10526,Bengaluru,41,Female,169,4,1973.26,493.32,2,2,1,5,1,Lost
CUST10527,Coimbatore,25,Male,199,2,953.33,476.66,2,1,1,4,1,Lost
CUST10528,Chennai,61,Female,25,11,2055.33,186.85,5,4,1,10,1,Lost
CUST10529,Pune,37,Male,2,17,24298.84,1429.34,5,5,5,15,0,Champions
CUST10530,Hyderabad,48,Other,128,3,6965.53,2321.84,2,2,3,7,3,At-Risk
CUST10531,Trichy,32,Female,190,3,5863.38,1954.46,2,2,2,6,3,At-Risk
CUST10532,Trichy,40,Female,29,18,9880.224423,994.21,4,5,3,12,0,Champions
CUST10533,Mumbai,43,Female,70,8,23819.97821,2060.03,3,3,5,11,0,Champions
CUST10534,Hyderabad,47,Female,5,20,22469.77322,1205.95,5,5,5,15,0,Champions
CUST10535,Kochi,46,Male,1,16,39212.55468,1584.97,5,5,5,15,0,Champions
CUST10536,Hyderabad,44,Male,66,6,5608.74,934.79,3,3,2,8,3,At-Risk
CUST10537,Coimbatore,31,Male,25,13,15164.61,1166.51,5,4,4,13,0,Champions
CUST10538,Bengaluru,28,Male,365,2,2316.1,1158.05,1,1,1,3,1,Lost
CUST10539,Chennai,38,Female,125,5,4632.91,926.58,2,2,2,6,3,At-Risk
CUST10540,Kochi,44,Male,33,9,13827.08,1536.34,4,4,4,12,0,Champions
CUST10541,Mumbai,32,Male,63,10,200.0,20.0,3,4,1,8,1,Lost
CUST10542,Coimbatore,46,Female,127,6,6216.97,1036.16,2,3,3,8,3,At-Risk
CUST10543,Delhi,50,Female,28,14,40439.7,2888.55,4,5,5,14,0,Champions
CUST10544,Mumbai,24,Male,172,2,3194.05,1597.02,2,1,2,5,3,At-Risk
CUST10545,Bengaluru,25,Male,312,3,2381.44,793.81,1,2,1,4,1,Lost
CUST10546,Chennai,32,Male,46,10,17135.56,1713.56,4,4,4,12,0,Champions
CUST10547,Delhi,37,Female,22,26,35398.61,1361.48,5,5,5,15,0,Champions
CUST10548,Mumbai,28,Male,20,30,37180.16,1239.34,5,5,5,15,0,Champions
CUST10549,Hyderabad,49,Female,145,6,7274.54,1212.42,2,3,3,8,3,At-Risk
CUST10550,Mumbai,39,Male,114,1,6649.967434,11976.62,3,1,3,7,3,At-Risk
CUST10551,Pune,34,Male,313,2,3241.12,1620.56,1,1,2,4,3,At-Risk
CUST10552,Mumbai,18,Female,187,3,6280.83,2093.61,2,2,3,7,3,At-Risk
CUST10553,Mumbai,20,Male,9,9,7894.26,877.14,5,4,3,12,0,Champions
CUST10554,Pune,37,Male,121,3,9777.85,3259.28,2,2,3,7,3,At-Risk
CUST10555,Bengaluru,18,Male,152,3,8928.17037,2298.13,2,2,3,7,3,At-Risk
CUST10556,Chennai,45,Male,119,4,5751.18,1437.8,2,2,2,6,3,At-Risk
CUST10557,Chennai,32,Male,80,11,9969.23,906.29,3,4,3,10,0,Champions
CUST10558,Hyderabad,70,Male,107,7,6371.37,910.2,3,3,3,9,3,At-Risk
CUST10559,Mumbai,59,Male,365,7,5779.386698,420.81,1,3,2,6,1,Lost
CUST10560,Delhi,32,Male,162,4,6764.65,1691.16,2,2,3,7,3,At-Risk
CUST10561,Coimbatore,33,Female,122,4,1019.84,254.96,2,2,1,5,1,Lost
CUST10562,Chennai,45,Female,192,4,2143.278838,960.83,2,2,1,5,1,Lost
CUST10563,Chennai,53,Female,158,5,6274.61,1254.92,2,2,3,7,3,At-Risk
CUST10564,Bengaluru,18,Female,160,5,8984.96,1796.99,2,2,3,7,3,At-Risk
CUST10565,Mumbai,18,Male,4,7,9576.56,1368.08,5,3,3,11,0,Champions
CUST10566,Bengaluru,27,Male,34,13,11317.63,870.59,4,4,4,12,0,Champions
CUST10567,Bengaluru,40,Male,37,7,13629.67,1947.1,4,3,4,11,3,At-Risk
CUST10568,Pune,39,Male,9,19,34559.79,1818.94,5,5,5,15,0,Champions
CUST10569,Madurai,46,Male,146,7,5408.63,772.66,2,3,2,7,3,At-Risk
CUST10570,Mumbai,21,Male,109,1,9885.484879,6389.29,3,1,3,7,3,At-Risk
CUST10571,Hyderabad,18,Female,206,2,2563.71,1281.86,2,1,2,5,3,At-Risk
CUST10572,Bengaluru,43,Female,50,11,14557.71,1323.43,4,4,4,12,0,Champions
CUST10573,Mumbai,25,Male,58,11,15571.36,1415.58,3,4,4,11,0,Champions
CUST10574,Pune,18,Female,84,10,15263.41,1526.34,3,4,4,11,2,Loyal Customers
CUST10575,Kochi,36,Female,10,14,30761.11358,2540.71,5,5,5,15,0,Champions
CUST10576,Chennai,43,Female,278,3,2429.35,809.78,1,2,1,4,1,Lost
CUST10577,Kochi,33,Male,12,13,13011.71,1000.9,5,4,4,13,0,Champions
CUST10578,Bengaluru,29,Male,54,5,6900.42219,1692.18,4,2,3,9,3,At-Risk
CUST10579,Coimbatore,32,Male,280,8,1462.206174,334.53,1,3,1,5,1,Lost
CUST10580,Bengaluru,30,Male,62,10,13663.69,1366.37,3,4,4,11,0,Champions
CUST10581,Trichy,19,Female,182,1,2366.83,2366.83,2,1,1,4,3,At-Risk
CUST10582,Bengaluru,26,Male,60,11,7636.99,694.27,3,4,3,10,2,Loyal Customers
CUST10583,Madurai,40,Male,42,12,8995.89,749.66,4,4,3,11,0,Champions
CUST10584,Delhi,38,Female,109,3,2613.44,871.15,3,2,2,7,1,Lost
CUST10585,Coimbatore,36,Female,216,3,1614.46,538.15,2,2,1,5,1,Lost
CUST10586,Chennai,23,Male,8,25,22495.34,899.81,5,5,5,15,0,Champions
CUST10587,Chennai,32,Female,17,11,26411.18,2401.02,5,4,5,14,0,Champions
CUST10588,Chennai,18,Male,6,16,20080.68,1255.04,5,5,5,15,0,Champions
CUST10589,Chennai,36,Male,61,8,15581.84,1947.73,3,3,4,10,3,At-Risk
CUST10590,Chennai,50,Male,243,3,698.13,232.71,1,2,1,4,1,Lost
CUST10591,Delhi,18,Female,210,4,7011.87,1752.97,2,2,3,7,3,At-Risk
CUST10592,Coimbatore,28,Female,64,11,15348.84,1395.35,3,4,4,11,0,Champions
CUST10593,Madurai,38,Male,319,1,2954.04,2954.04,1,1,2,4,3,At-Risk
CUST10594,Pune,48,Male,17,9,14895.2,1655.02,5,4,4,13,2,Loyal Customers
CUST10595,Bengaluru,29,Male,80,10,9942.33,994.23,3,4,3,10,0,Champions
CUST10596,Delhi,26,Male,284,2,3161.74,1580.87,1,1,2,4,3,At-Risk
CUST10597,Chennai,18,Male,286,2,2251.98,1125.99,1,1,1,3,3,At-Risk
CUST10598,Coimbatore,35,Male,219,2,1451.62,725.81,2,1,1,4,1,Lost
CUST10599,Chennai,56,Female,142,7,3930.27,561.47,2,3,2,7,2,Loyal Customers
CUST10600,Chennai,37,Female,248,2,442.28,221.14,1,1,1,3,1,Lost
CUST10601,Coimbatore,34,Male,30,15,26316.1,1754.41,4,5,5,14,0,Champions
CUST10602,Chennai,38,Male,164,4,5570.44,1392.61,2,2,2,6,3,At-Risk
CUST10603,Chennai,34,Male,262,3,1618.278728,695.27,1,2,1,4,1,Lost
CUST10604,Chennai,25,Male,14,9,15641.97,1738.0,5,4,4,13,0,Champions
CUST10605,Bengaluru,43,Female,207,2,651.05,325.52,2,1,1,4,1,Lost
CUST10606,Coimbatore,36,Female,192,5,4852.44,970.49,2,2,2,6,3,At-Risk
CUST10607,Bengaluru,34,Male,1,12,33472.84,2789.4,5,4,5,14,0,Champions
CUST10608,Mumbai,23,Male,169,2,261.6500089,255.5,2,1,1,4,1,Lost
CUST10609,Delhi,48,Female,27,17,29076.67,1710.39,4,5,5,14,0,Champions
CUST10610,Chennai,41,Male,87,3,7088.4,2362.8,3,2,3,8,3,At-Risk
CUST10611,Hyderabad,28,Female,15,14,38491.85,2749.42,5,5,5,15,0,Champions
