Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
314-52-6506,C,Naypyitaw,Member,Male,Food and beverages,57.2,8,22.88,480.48,3/5/2019,17:00,Credit card,457.6,4.761904762,22.88,4.1
225-81-6291,C,Naypyitaw,Member,Male,Fashion accessories,32.94,10,16.47,345.87,3/5/2019,17:00,Credit card,329.4,4.761904762,16.47,5
834-98-2359,B,Mandalay,Normal,Female,Sports and travel,52.52,10,26.26,551.46,3/5/2019,19:00,Ewallet,525.2,4.761904762,26.26,6.4
802-51-5927,B,Mandalay,Member,Male,Food and beverages,34.62,2,3.462,72.702,3/5/2019,19:00,Credit card,69.24,4.761904762,3.462,10
281-87-5606,C,Naypyitaw,Normal,Female,Food and beverages,21.57,1,1.0785,22.6485,3/5/2019,22:00,Cash,21.57,4.761904762,1.0785,5.6
482-86-2896,A,Yangon,Member,Male,Health and beauty,71.9,8,28.76,603.96,3/6/2019,4:00,Credit card,575.2,4.761904762,28.76,5.6
298-85-6361,B,Mandalay,Normal,Female,Health and beauty,97.35,7,34.0725,715.5225,3/6/2019,5:00,Cash,681.45,4.761904762,34.0725,9.3
741-53-7594,B,Mandalay,Normal,Female,Food and beverages,81.06,7,28.371,595.791,3/6/2019,6:00,Cash,567.42,4.761904762,28.371,7.3
295-85-5050,A,Yangon,Normal,Female,Electronic accessories,32.54,4,6.508,136.668,3/6/2019,12:00,Cash,130.16,4.761904762,6.508,8.6
557-71-3304,B,Mandalay,Normal,Male,Food and beverages,62.77,9,28.2465,593.1765,3/6/2019,13:00,Cash,564.93,4.761904762,28.2465,5.9
628-25-3056,A,Yangon,Normal,Male,Fashion accessories,65.67,6,19.701,413.721,3/6/2019,19:00,Credit card,394.02,4.761904762,19.701,6.8
860-62-8226,A,Yangon,Normal,Female,Food and beverages,34.48,2,3.448,72.408,3/6/2019,19:00,Cash,68.96,4.761904762,3.448,9
986-18-8720,A,Yangon,Normal,Female,Home and lifestyle,11.7,1,0.585,12.285,3/7/2019,8:00,Cash,11.7,4.761904762,0.585,6.8
498-75-7474,C,Naypyitaw,Member,Male,Home and lifestyle,71.39,1,3.5695,74.9595,3/7/2019,10:00,Cash,71.39,4.761904762,3.5695,8.7
366-17-3181,B,Mandalay,Member,Male,Home and lifestyle,94.15,9,42.3675,889.7175,3/7/2019,10:00,Cash,847.35,4.761904762,42.3675,7.6
792-29-6030,C,Naypyitaw,Member,Male,Electronic accessories,79.51,4,15.902,333.942,3/7/2019,11:00,Credit card,318.04,4.761904762,15.902,5.4
454-81-2521,B,Mandalay,Normal,Male,Electronic accessories,58.49,5,14.6225,307.0725,3/7/2019,11:00,Credit card,292.45,4.761904762,14.6225,7
724-43-7968,A,Yangon,Member,Male,Food and beverages,48.23,3,7.2345,151.9245,3/7/2019,13:00,Credit card,144.69,4.761904762,7.2345,8.5
728-28-5422,B,Mandalay,Normal,Female,Home and lifestyle,27.77,4,5.554,116.634,3/7/2019,14:00,Credit card,111.08,4.761904762,5.554,8
514-91-8463,B,Mandalay,Normal,Male,Electronic accessories,92.16,8,36.864,774.144,3/7/2019,19:00,Credit card,737.28,4.761904762,36.864,6.9
497-90-7571,A,Yangon,Normal,Female,Health and beauty,84.07,4,16.814,353.094,3/7/2019,21:00,Cash,336.28,4.761904762,16.814,4.2
492-67-8276,B,Mandalay,Normal,Female,Food and beverages,19.51,9,8.7795,184.3695,3/8/2019,1:00,Cash,175.59,4.761904762,8.7795,4.3
988-59-8059,A,Yangon,Member,Male,Fashion accessories,83.73,9,37.6785,791.2485,3/8/2019,5:00,Credit card,753.57,4.761904762,37.6785,4.6
204-45-6492,B,Mandalay,Normal,Male,Sports and travel,35.66,6,10.698,224.658,3/8/2019,11:00,Cash,213.96,4.761904762,10.698,6.2
126-81-7792,B,Mandalay,Normal,Female,Food and beverages,82.81,2,8.281,173.901,3/8/2019,13:00,Credit card,165.62,4.761904762,8.281,6.4
439-54-4551,A,Yangon,Member,Male,Sports and travel,46.28,10,23.14,485.94,3/8/2019,15:00,Cash,462.8,4.761904762,23.14,4.8
933-41-4628,A,Yangon,Member,Female,Home and lifestyle,25.83,7,9.0405,189.8505,3/8/2019,19:00,Cash,180.81,4.761904762,9.0405,8.5
364-39-4667,C,Naypyitaw,Normal,Male,Sports and travel,43.36,9,19.512,409.752,3/8/2019,19:00,Ewallet,390.24,4.761904762,19.512,5.1
265-69-5096,B,Mandalay,Normal,Male,Home and lifestyle,49.18,6,14.754,309.834,3/8/2019,20:00,Cash,295.08,4.761904762,14.754,4.9
860-14-9254,A,Yangon,Member,Male,Health and beauty,17.79,3,2.6685,56.0385,3/8/2019,21:00,Credit card,53.37,4.761904762,2.6685,7.1
582-45-6965,C,Naypyitaw,Normal,Female,Sports and travel,64.53,7,22.5855,474.2955,3/9/2019,9:00,Cash,451.71,4.761904762,22.5855,8.5
300-33-9835,A,Yangon,Normal,Male,Food and beverages,53.71,5,13.4275,281.9775,3/9/2019,11:00,Cash,268.55,4.761904762,13.4275,10
725-87-9408,C,Naypyitaw,Member,Female,Home and lifestyle,75.76,1,3.788,79.548,3/9/2019,14:00,Credit card,75.76,4.761904762,3.788,7.9
295-34-4273,C,Naypyitaw,Normal,Male,Food and beverages,10.71,3,1.6065,33.7365,3/9/2019,17:00,Cash,32.13,4.761904762,1.6065,9.4
746-22-3755,A,Yangon,Normal,Female,Electronic accessories,69.8,5,17.45,366.45,3/9/2019,17:00,Cash,349,4.761904762,17.45,5.2
597-52-2080,A,Yangon,Normal,Male,Home and lifestyle,14.71,7,5.1485,108.1185,3/9/2019,21:00,Credit card,102.97,4.761904762,5.1485,10
603-23-1721,A,Yangon,Normal,Female,Sports and travel,76.02,3,11.403,239.463,3/9/2019,22:00,Credit card,228.06,4.761904762,11.403,4.2
683-36-1639,A,Yangon,Member,Female,Home and lifestyle,14.96,6,4.488,94.248,3/9/2019,22:00,Ewallet,89.76,4.761904762,4.488,6.2
205-46-6190,A,Yangon,Member,Female,Food and beverages,77.47,5,19.3675,406.7175,3/9/2019,23:00,Cash,387.35,4.761904762,19.3675,7.8
815-34-8746,C,Naypyitaw,Member,Female,Health and beauty,79.74,1,3.987,83.727,3/9/2019,23:00,Cash,79.74,4.761904762,3.987,4.6
189-13-2251,A,Yangon,Member,Female,Home and lifestyle,55.16,10,27.58,579.18,3/10/2019,1:00,Cash,551.6,4.761904762,27.58,5.6
178-83-5052,B,Mandalay,Member,Female,Sports and travel,51.75,6,15.525,326.025,3/10/2019,2:00,Cash,310.5,4.761904762,15.525,5.4
993-25-3030,C,Naypyitaw,Normal,Male,Electronic accessories,25.96,8,10.384,218.064,3/10/2019,3:00,Cash,207.68,4.761904762,10.384,6.5
502-38-8041,C,Naypyitaw,Normal,Female,Fashion accessories,34.1,1,1.705,35.805,3/10/2019,3:00,Ewallet,34.1,4.761904762,1.705,9.1
155-88-2126,B,Mandalay,Normal,Female,Health and beauty,96.07,2,9.607,201.747,3/10/2019,4:00,Cash,192.14,4.761904762,9.607,7
383-74-9708,A,Yangon,Normal,Female,Electronic accessories,108.6,4,21.72,456.12,3/10/2019,4:00,Ewallet,434.4,4.761904762,21.72,6.3
717-31-9052,B,Mandalay,Normal,Male,Home and lifestyle,10.07,2,1.007,21.147,3/10/2019,4:00,Cash,20.14,4.761904762,1.007,4
711-22-2856,B,Mandalay,Member,Male,Food and beverages,53.45,9,24.0525,505.1025,3/10/2019,4:00,Credit card,481.05,4.761904762,24.0525,7.7
499-95-9511,B,Mandalay,Member,Male,Food and beverages,62.92,10,31.46,660.66,3/10/2019,6:00,Credit card,629.2,4.761904762,31.46,8.2
131-89-3098,A,Yangon,Member,Female,Sports and travel,68.32,8,27.328,573.888,3/10/2019,7:00,Cash,546.56,4.761904762,27.328,4.4
178-67-1173,C,Naypyitaw,Normal,Male,Food and beverages,14.68,8,5.872,123.312,3/10/2019,11:00,Ewallet,117.44,4.761904762,5.872,6.9
717-72-7219,B,Mandalay,Member,Male,Health and beauty,32.32,4,6.464,135.744,3/10/2019,13:00,Ewallet,129.28,4.761904762,6.464,7.3
415-74-8540,A,Yangon,Normal,Female,Food and beverages,27.44,5,6.86,144.06,3/10/2019,14:00,Cash,137.2,4.761904762,6.86,8.4
180-64-2778,B,Mandalay,Member,Female,Sports and travel,88.22,4,17.644,370.524,3/10/2019,14:00,Ewallet,352.88,4.761904762,17.644,5.9
796-80-7997,B,Mandalay,Normal,Male,Fashion accessories,48.66,9,21.897,459.837,3/10/2019,16:00,Cash,437.94,4.761904762,21.897,5.7
765-21-1045,C,Naypyitaw,Normal,Female,Home and lifestyle,53.33,2,5.333,111.993,3/10/2019,17:00,Ewallet,106.66,4.761904762,5.333,6.3
146-88-8053,C,Naypyitaw,Normal,Female,Home and lifestyle,93.21,8,37.284,782.964,3/10/2019,22:00,Credit card,745.68,4.761904762,37.284,8.9
229-81-3924,C,Naypyitaw,Normal,Female,Food and beverages,56.7,2,5.67,119.07,3/11/2019,2:00,Cash,113.4,4.761904762,5.67,8.6
730-79-5964,A,Yangon,Normal,Female,Electronic accessories,107.98,1,5.399,113.379,3/11/2019,5:00,Ewallet,107.98,4.761904762,5.399,7
604-42-4071,B,Mandalay,Normal,Male,Home and lifestyle,50.63,10,25.315,531.615,3/11/2019,7:00,Credit card,506.3,4.761904762,25.315,8.5
873-46-6773,B,Mandalay,Normal,Female,Fashion accessories,22.14,3,3.321,69.741,3/11/2019,7:00,Ewallet,66.42,4.761904762,3.321,4
648-17-4404,A,Yangon,Normal,Male,Food and beverages,78.85,9,35.4825,745.1325,3/11/2019,8:00,Ewallet,709.65,4.761904762,35.4825,8.2
496-49-1106,A,Yangon,Normal,Male,Sports and travel,53.36,3,8.004,168.084,3/11/2019,12:00,Cash,160.08,4.761904762,8.004,5.3
959-67-4154,C,Naypyitaw,Member,Male,Fashion accessories,24.86,9,11.187,234.927,3/11/2019,12:00,Cash,223.74,4.761904762,11.187,9.7
387-95-5801,A,Yangon,Member,Male,Food and beverages,31.37,7,10.9795,230.5695,3/11/2019,13:00,Credit card,219.59,4.761904762,10.9795,5.4
560-96-6400,B,Mandalay,Normal,Female,Fashion accessories,13.79,10,6.895,144.795,3/11/2019,17:00,Ewallet,137.9,4.761904762,6.895,5.7
831-67-5289,A,Yangon,Member,Female,Home and lifestyle,51.68,1,2.584,54.264,3/11/2019,20:00,Cash,51.68,4.761904762,2.584,7.8
257-90-7247,A,Yangon,Member,Female,Sports and travel,90.23,10,45.115,947.415,3/11/2019,22:00,Ewallet,902.3,4.761904762,45.115,8
133-95-3372,A,Yangon,Normal,Male,Food and beverages,79.13,5,19.7825,415.4325,3/11/2019,23:00,Ewallet,395.65,4.761904762,19.7825,6.3
907-60-9783,C,Naypyitaw,Normal,Male,Health and beauty,102.3,9,46.035,966.735,3/12/2019,0:00,Credit card,920.7,4.761904762,46.035,7.6
240-40-9102,C,Naypyitaw,Normal,Male,Sports and travel,22.21,3,3.3315,69.9615,3/12/2019,2:00,Credit card,66.63,4.761904762,3.3315,7.7
162-57-6206,C,Naypyitaw,Member,Female,Health and beauty,48.4,9,21.78,457.38,3/12/2019,2:00,Ewallet,435.6,4.761904762,21.78,7.6
403-70-1333,B,Mandalay,Member,Male,Fashion accessories,11.88,5,2.97,62.37,3/12/2019,2:00,Cash,59.4,4.761904762,2.97,6.4
885-36-3331,A,Yangon,Member,Female,Electronic accessories,103.33,9,46.4985,976.4685,3/12/2019,3:00,Ewallet,929.97,4.761904762,46.4985,7.8
565-89-4763,B,Mandalay,Member,Female,Sports and travel,44.03,10,22.015,462.315,3/12/2019,3:00,Credit card,440.3,4.761904762,22.015,9.1
883-86-1732,B,Mandalay,Member,Female,Fashion accessories,62.86,6,18.858,396.018,3/12/2019,5:00,Ewallet,377.16,4.761904762,18.858,5.2
893-37-2384,C,Naypyitaw,Member,Female,Health and beauty,80.99,9,36.4455,765.3555,3/12/2019,6:00,Ewallet,728.91,4.761904762,36.4455,5.7
176-45-8176,A,Yangon,Normal,Male,Home and lifestyle,48.26,7,16.891,354.711,3/12/2019,7:00,Cash,337.82,4.761904762,16.891,7
274-87-6707,B,Mandalay,Normal,Female,Home and lifestyle,37.27,7,13.0445,273.9345,3/12/2019,7:00,Cash,260.89,4.761904762,13.0445,5.4
344-66-1997,A,Yangon,Member,Male,Electronic accessories,114.77,8,45.908,964.068,3/12/2019,12:00,Cash,918.16,4.761904762,45.908,4.3
861-66-3357,A,Yangon,Member,Female,Sports and travel,100.63,7,35.2205,739.6305,3/12/2019,13:00,Ewallet,704.41,4.761904762,35.2205,8.6
471-25-6715,C,Naypyitaw,Member,Male,Sports and travel,37.55,9,16.8975,354.8475,3/12/2019,13:00,Ewallet,337.95,4.761904762,16.8975,4
155-32-8440,B,Mandalay,Member,Male,Sports and travel,55.32,9,24.894,522.774,3/12/2019,15:00,Cash,497.88,4.761904762,24.894,6.4
563-47-4527,B,Mandalay,Normal,Female,Fashion accessories,91.75,6,27.525,578.025,3/12/2019,16:00,Ewallet,550.5,4.761904762,27.525,8.1
769-67-5090,B,Mandalay,Member,Female,Electronic accessories,12.52,7,4.382,92.022,3/12/2019,18:00,Credit card,87.64,4.761904762,4.382,7.4
114-57-4743,B,Mandalay,Member,Female,Sports and travel,49.07,2,4.907,103.047,3/12/2019,19:00,Ewallet,98.14,4.761904762,4.907,6.4
304-94-8008,C,Naypyitaw,Member,Male,Fashion accessories,17.99,9,8.0955,170.0055,3/12/2019,20:00,Cash,161.91,4.761904762,8.0955,5.4
352-66-4257,C,Naypyitaw,Member,Female,Home and lifestyle,55.32,1,2.766,58.086,3/12/2019,21:00,Credit card,55.32,4.761904762,2.766,7.5
958-25-3401,C,Naypyitaw,Normal,Female,Health and beauty,13.42,1,0.671,14.091,3/13/2019,0:00,Ewallet,13.42,4.761904762,0.671,5.5
722-10-6672,C,Naypyitaw,Normal,Male,Fashion accessories,43.9,3,6.585,138.285,3/13/2019,1:00,Cash,131.7,4.761904762,6.585,7.4
659-40-6280,A,Yangon,Normal,Female,Home and lifestyle,29.64,6,8.892,186.732,3/13/2019,3:00,Credit card,177.84,4.761904762,8.892,7.2
260-91-6270,C,Naypyitaw,Member,Male,Home and lifestyle,57.46,5,14.365,301.665,3/13/2019,4:00,Ewallet,287.3,4.761904762,14.365,7.2
543-96-8897,B,Mandalay,Normal,Female,Health and beauty,108.5,2,10.85,227.85,3/13/2019,11:00,Credit card,217,4.761904762,10.85,6
129-98-9271,A,Yangon,Normal,Male,Home and lifestyle,81.25,9,36.5625,767.8125,3/13/2019,11:00,Cash,731.25,4.761904762,36.5625,10
138-54-1589,C,Naypyitaw,Normal,Male,Electronic accessories,102.31,10,51.155,1074.255,3/13/2019,15:00,Ewallet,1023.1,4.761904762,51.155,7.5
436-21-2884,A,Yangon,Member,Female,Health and beauty,73.19,4,14.638,307.398,3/13/2019,18:00,Cash,292.76,4.761904762,14.638,6.6
899-65-6399,C,Naypyitaw,Member,Male,Home and lifestyle,13.7,4,2.74,57.54,3/13/2019,20:00,Ewallet,54.8,4.761904762,2.74,7.4
215-22-9503,B,Mandalay,Normal,Female,Food and beverages,24.14,5,6.035,126.735,3/14/2019,5:00,Credit card,120.7,4.761904762,6.035,5.8
152-77-7837,B,Mandalay,Normal,Female,Fashion accessories,87.71,8,35.084,736.764,3/14/2019,5:00,Credit card,701.68,4.761904762,35.084,6.4
133-37-2841,B,Mandalay,Member,Male,Home and lifestyle,42.58,10,21.29,447.09,3/14/2019,6:00,Credit card,425.8,4.761904762,21.29,10
485-35-6298,C,Naypyitaw,Member,Female,Electronic accessories,23.06,4,4.612,96.852,3/14/2019,23:00,Credit card,92.24,4.761904762,4.612,5.8
146-35-8017,B,Mandalay,Member,Male,Sports and travel,76.14,5,19.035,399.735,3/15/2019,1:00,Credit card,380.7,4.761904762,19.035,6.9
703-93-2913,B,Mandalay,Normal,Male,Home and lifestyle,36.65,4,7.33,153.93,3/15/2019,3:00,Cash,146.6,4.761904762,7.33,6.3
301-70-2942,A,Yangon,Member,Male,Sports and travel,35.63,6,10.689,224.469,3/15/2019,5:00,Ewallet,213.78,4.761904762,10.689,5.4
396-61-8890,B,Mandalay,Normal,Male,Food and beverages,84,3,12.6,264.6,3/15/2019,5:00,Cash,252,4.761904762,12.6,7.6
592-91-8066,A,Yangon,Member,Male,Home and lifestyle,86.37,8,34.548,725.508,3/15/2019,5:00,Ewallet,690.96,4.761904762,34.548,7.1
745-83-9983,C,Naypyitaw,Normal,Male,Health and beauty,50.94,6,15.282,320.922,3/15/2019,6:00,Credit card,305.64,4.761904762,15.282,8.4
521-37-4700,B,Mandalay,Normal,Male,Sports and travel,102.1,10,51.05,1072.05,3/15/2019,7:00,Cash,1021,4.761904762,51.05,8.2
592-75-3673,C,Naypyitaw,Member,Male,Food and beverages,57.68,5,14.42,302.82,3/15/2019,7:00,Ewallet,288.4,4.761904762,14.42,8.4
174-83-8082,A,Yangon,Normal,Female,Health and beauty,83.64,2,8.364,175.644,3/15/2019,9:00,Ewallet,167.28,4.761904762,8.364,5.6
158-11-3062,A,Yangon,Member,Female,Health and beauty,14.08,10,7.04,147.84,3/15/2019,16:00,Cash,140.8,4.761904762,7.04,8
330-46-7342,C,Naypyitaw,Normal,Male,Health and beauty,22.9,10,11.45,240.45,3/15/2019,16:00,Cash,229,4.761904762,11.45,8
453-44-5257,A,Yangon,Normal,Female,Health and beauty,72.97,7,25.5395,536.3295,3/15/2019,20:00,Cash,510.79,4.761904762,25.5395,5.5
856-95-3846,A,Yangon,Member,Female,Home and lifestyle,90.01,2,9.001,189.021,3/15/2019,20:00,Cash,180.02,4.761904762,9.001,6.5
994-96-5035,A,Yangon,Normal,Female,Fashion accessories,62.23,1,3.1115,65.3415,3/15/2019,21:00,Cash,62.23,4.761904762,3.1115,4.8
891-93-5443,C,Naypyitaw,Normal,Female,Home and lifestyle,21.93,7,7.6755,161.1855,3/15/2019,22:00,Cash,153.51,4.761904762,7.6755,8
793-48-1912,C,Naypyitaw,Member,Female,Home and lifestyle,20.3,5,5.075,106.575,3/16/2019,5:00,Ewallet,101.5,4.761904762,5.075,8
246-57-9866,B,Mandalay,Normal,Female,Food and beverages,72.36,1,3.618,75.978,3/16/2019,5:00,Ewallet,72.36,4.761904762,3.618,9.1
515-56-6613,A,Yangon,Normal,Male,Food and beverages,19.04,4,3.808,79.968,3/16/2019,6:00,Cash,76.16,4.761904762,3.808,6.7
658-73-9877,B,Mandalay,Normal,Female,Fashion accessories,53.48,4,10.696,224.616,3/16/2019,9:00,Cash,213.92,4.761904762,10.696,7.7
202-44-8824,C,Naypyitaw,Member,Female,Food and beverages,11.3,10,5.65,118.65,3/16/2019,9:00,Ewallet,113,4.761904762,5.65,8.5
141-38-1965,B,Mandalay,Member,Female,Electronic accessories,20.62,7,7.217,151.557,3/16/2019,11:00,Cash,144.34,4.761904762,7.217,5.9
991-26-7096,A,Yangon,Member,Female,Fashion accessories,66.35,9,29.8575,627.0075,3/16/2019,14:00,Ewallet,597.15,4.761904762,29.8575,5.6
113-33-9120,A,Yangon,Normal,Male,Food and beverages,60.64,2,6.064,127.344,3/16/2019,16:00,Cash,121.28,4.761904762,6.064,5.9
917-66-2508,A,Yangon,Member,Male,Fashion accessories,38.37,1,1.9185,40.2885,3/16/2019,16:00,Cash,38.37,4.761904762,1.9185,6.5
288-48-1863,B,Mandalay,Normal,Male,Home and lifestyle,29.19,2,2.919,61.299,3/16/2019,18:00,Cash,58.38,4.761904762,2.919,5.7
647-46-4055,C,Naypyitaw,Member,Male,Home and lifestyle,82.42,7,28.847,605.787,3/16/2019,20:00,Credit card,576.94,4.761904762,28.847,6
113-36-3682,A,Yangon,Normal,Female,Fashion accessories,27.85,10,13.925,292.425,3/16/2019,23:00,Ewallet,278.5,4.761904762,13.925,8.3
694-40-6448,A,Yangon,Member,Male,Electronic accessories,69.89,6,20.967,440.307,3/17/2019,2:00,Credit card,419.34,4.761904762,20.967,6.9
713-90-8723,A,Yangon,Member,Male,Electronic accessories,115.4,4,23.08,484.68,3/17/2019,2:00,Cash,461.6,4.761904762,23.08,7.5
679-57-8189,C,Naypyitaw,Member,Male,Fashion accessories,22,1,1.1,23.1,3/17/2019,6:00,Cash,22,4.761904762,1.1,6.2
231-90-6386,A,Yangon,Member,Male,Food and beverages,79.68,1,3.984,83.664,3/17/2019,10:00,Cash,79.68,4.761904762,3.984,6.1
898-20-9759,C,Naypyitaw,Normal,Female,Sports and travel,27.59,5,6.8975,144.8475,3/17/2019,10:00,Cash,137.95,4.761904762,6.8975,7.4
137-30-9585,B,Mandalay,Normal,Male,Electronic accessories,72.6,1,3.63,76.23,3/17/2019,10:00,Cash,72.6,4.761904762,3.63,7.2
509-17-4515,B,Mandalay,Normal,Female,Health and beauty,47.9,7,16.765,352.065,3/17/2019,16:00,Cash,335.3,4.761904762,16.765,8.2
427-43-6882,A,Yangon,Normal,Male,Home and lifestyle,95.88,1,4.794,100.674,3/17/2019,19:00,Ewallet,95.88,4.761904762,4.794,9
610-25-9552,A,Yangon,Normal,Female,Fashion accessories,32.63,1,1.6315,34.2615,3/17/2019,19:00,Ewallet,32.63,4.761904762,1.6315,6
698-85-5314,B,Mandalay,Normal,Female,Health and beauty,50.13,2,5.013,105.273,3/17/2019,21:00,Cash,100.26,4.761904762,5.013,8.3
505-36-9772,C,Naypyitaw,Normal,Male,Fashion accessories,92.6,10,46.3,972.3,3/17/2019,23:00,Ewallet,926,4.761904762,46.3,5.4
708-93-8453,B,Mandalay,Normal,Male,Home and lifestyle,57.75,3,8.6625,181.9125,3/17/2019,23:00,Cash,173.25,4.761904762,8.6625,10
848-17-3853,B,Mandalay,Member,Male,Home and lifestyle,54.73,1,2.7365,57.4665,3/17/2019,23:00,Ewallet,54.73,4.761904762,2.7365,5.8
288-90-3155,A,Yangon,Normal,Male,Electronic accessories,39.53,9,17.7885,373.5585,3/18/2019,0:00,Credit card,355.77,4.761904762,17.7885,8
420-76-7829,C,Naypyitaw,Member,Female,Electronic accessories,86.9,10,43.45,912.45,3/18/2019,3:00,Credit card,869,4.761904762,43.45,5.4
445-81-9746,C,Naypyitaw,Normal,Female,Health and beauty,12.41,8,4.964,104.244,3/18/2019,4:00,Credit card,99.28,4.761904762,4.964,6.8
798-55-9391,A,Yangon,Normal,Male,Fashion accessories,13.69,5,3.4225,71.8725,3/18/2019,10:00,Cash,68.45,4.761904762,3.4225,9.3
992-44-8899,C,Naypyitaw,Member,Male,Home and lifestyle,63.34,2,6.334,133.014,3/18/2019,12:00,Credit card,126.68,4.761904762,6.334,5.8
406-13-2656,B,Mandalay,Member,Female,Health and beauty,44.45,5,11.1125,233.3625,3/18/2019,14:00,Credit card,222.25,4.761904762,11.1125,10
947-86-7611,B,Mandalay,Normal,Male,Sports and travel,99.59,6,29.877,627.417,3/18/2019,17:00,Cash,597.54,4.761904762,29.877,7
278-14-2764,C,Naypyitaw,Normal,Female,Health and beauty,99.42,1,4.971,104.391,3/18/2019,19:00,Ewallet,99.42,4.761904762,4.971,8.5
375-33-8331,C,Naypyitaw,Member,Male,Food and beverages,62.49,4,12.498,262.458,3/18/2019,21:00,Credit card,249.96,4.761904762,12.498,7.6
389-63-6025,B,Mandalay,Normal,Female,Health and beauty,91.09,9,40.9905,860.8005,3/19/2019,0:00,Cash,819.81,4.761904762,40.9905,7.7
488-98-4835,A,Yangon,Normal,Female,Food and beverages,58.98,2,5.898,123.858,3/19/2019,3:00,Cash,117.96,4.761904762,5.898,4.9
282-62-1071,A,Yangon,Member,Female,Food and beverages,18,5,4.5,94.5,3/19/2019,4:00,Ewallet,90,4.761904762,4.5,6.3
318-88-8340,C,Naypyitaw,Normal,Female,Food and beverages,66.41,1,3.3205,69.7305,3/19/2019,5:00,Ewallet,66.41,4.761904762,3.3205,8.8
752-25-8635,A,Yangon,Normal,Female,Sports and travel,30.15,4,6.03,126.63,3/19/2019,5:00,Credit card,120.6,4.761904762,6.03,6.5
368-29-4042,B,Mandalay,Member,Male,Health and beauty,42.67,4,8.534,179.214,3/19/2019,6:00,Cash,170.68,4.761904762,8.534,7.2
914-28-8332,B,Mandalay,Normal,Female,Health and beauty,91.2,6,27.36,574.56,3/19/2019,7:00,Ewallet,547.2,4.761904762,27.36,4.7
989-63-7661,B,Mandalay,Normal,Male,Sports and travel,60.64,10,30.32,636.72,3/19/2019,8:00,Ewallet,606.4,4.761904762,30.32,6.2
113-13-2877,B,Mandalay,Member,Female,Home and lifestyle,86.53,9,38.9385,817.7085,3/19/2019,9:00,Cash,778.77,4.761904762,38.9385,8.7
854-64-7886,C,Naypyitaw,Member,Female,Electronic accessories,34.75,3,5.2125,109.4625,3/19/2019,10:00,Cash,104.25,4.761904762,5.2125,5.1
839-43-1794,A,Yangon,Member,Male,Health and beauty,70.5,9,31.725,666.225,3/19/2019,15:00,Ewallet,634.5,4.761904762,31.725,8.1
362-12-5014,A,Yangon,Normal,Male,Electronic accessories,20.95,6,6.285,131.985,3/19/2019,15:00,Credit card,125.7,4.761904762,6.285,7.3
324-11-6353,A,Yangon,Normal,Male,Fashion accessories,63.87,7,22.3545,469.4445,3/19/2019,15:00,Ewallet,447.09,4.761904762,22.3545,6.6
435-34-1974,C,Naypyitaw,Normal,Male,Fashion accessories,73.98,10,36.99,776.79,3/19/2019,17:00,Cash,739.8,4.761904762,36.99,6.6
123-24-5237,B,Mandalay,Normal,Female,Sports and travel,65.16,2,6.516,136.836,3/19/2019,17:00,Cash,130.32,4.761904762,6.516,6.3
793-87-8248,A,Yangon,Normal,Male,Fashion accessories,32.01,10,16.005,336.105,3/19/2019,22:00,Ewallet,320.1,4.761904762,16.005,6.4
373-29-9050,C,Naypyitaw,Member,Female,Fashion accessories,12.15,6,3.645,76.545,3/20/2019,3:00,Credit card,72.9,4.761904762,3.645,8.4
564-89-6415,C,Naypyitaw,Member,Male,Home and lifestyle,20.63,6,6.189,129.969,3/20/2019,7:00,Credit card,123.78,4.761904762,6.189,6.4
138-61-1287,C,Naypyitaw,Member,Male,Home and lifestyle,65.38,2,6.538,137.298,3/20/2019,9:00,Credit card,130.76,4.761904762,6.538,9.7
223-82-8450,C,Naypyitaw,Member,Female,Home and lifestyle,93.16,2,9.316,195.636,3/20/2019,9:00,Ewallet,186.32,4.761904762,9.316,7.4
977-61-2120,A,Yangon,Normal,Female,Fashion accessories,26.96,2,2.696,56.616,3/20/2019,12:00,Ewallet,53.92,4.761904762,2.696,6.1
290-83-1446,C,Naypyitaw,Normal,Male,Sports and travel,79.19,10,39.595,831.495,3/20/2019,15:00,Ewallet,791.9,4.761904762,39.595,8.5
884-58-7627,B,Mandalay,Member,Female,Food and beverages,74.04,1,3.702,77.742,3/20/2019,16:00,Cash,74.04,4.761904762,3.702,7.9
948-91-3163,C,Naypyitaw,Normal,Female,Food and beverages,47.91,5,11.9775,251.5275,3/20/2019,18:00,Credit card,239.55,4.761904762,11.9775,4.5
634-81-4980,C,Naypyitaw,Normal,Female,Electronic accessories,83.47,8,33.388,701.148,3/20/2019,18:00,Credit card,667.76,4.761904762,33.388,5.4
506-66-2725,C,Naypyitaw,Member,Female,Food and beverages,70.16,2,7.016,147.336,3/20/2019,18:00,Credit card,140.32,4.761904762,7.016,6.8
793-29-4413,B,Mandalay,Member,Female,Food and beverages,28.22,5,7.055,148.155,3/20/2019,20:00,Credit card,141.1,4.761904762,7.055,4.6
594-61-1022,A,Yangon,Member,Female,Home and lifestyle,36.42,8,14.568,305.928,3/20/2019,21:00,Credit card,291.36,4.761904762,14.568,10
204-44-1557,B,Mandalay,Member,Female,Home and lifestyle,10.06,10,5.03,105.63,3/20/2019,23:00,Ewallet,100.6,4.761904762,5.03,8.2
