review_id,review_text,sentiment,rating,category,helpful_votes,verified,clean_text
R300144,Cheap plastic that smells awful. Nothing like the description. Colors faded after first wash. Material is low quality garbage. Overpriced garbage. Not worth even half the price listed. Avoid.,0,1,Sports,49,FALSE,cheap plastic smells awful nothing like description colors faded first wash material low quality garbage overpriced garbage worth even half price listed avoid
R300145,Arrived damaged. Looks nothing like the listing photos at all.,0,1,Toys,37,TRUE,arrived damaged looks nothing like listing photos
R300146,Works perfectly. Easy to set up. No complaints whatsoever. Absolutely love this. Best money I have ever spent. Highly recommend! Fantastic product. Very well made. Delivery was quick too.,1,5,Electronics,16,FALSE,works perfectly easy set complaints whatsoever absolutely love best money ever spent highly recommend fantastic product well made delivery quick
R300147,outstanding customer service and the product itself is top notch. My whole family loves this. Would strongly recommend to everyone. Fantastic product. Very well made. Delivery was quick too.,1,5,Toys,99,TRUE,outstanding customer service product itself top notch whole family loves would strongly recommend everyone fantastic product well made delivery quick
R300148,Excellent quality and fast shipping. Will definitely buy again. Beautiful product and great build quality Worth every rupee Superb value for money. Product is exactly what I needed.,1,5,Sports,95,TRUE,excellent quality fast shipping definitely buy beautiful product great build quality worth every rupee superb value money product exactly needed
R300149,product works like a charm. packaging was also very impressive. Really good product for the price. Works well and feels durable. Five star product. Would buy again without any hesitation.,1,5,Electronics,42,TRUE,product works like charm packaging impressive really good product price works well feels durable five star product would buy without any hesitation
R300150,extremely disappointed does not work as advertised at all,0,1,Beauty,1,TRUE,extremely disappointed work advertised
R300151,Overpriced garbage. Not worth even half the price listed. Avoid.,0,1,Electronics,82,TRUE,overpriced garbage worth even half price listed avoid
R300152,arrived early and in perfect condition. exactly as described online.,1,5,Toys,29,TRUE,arrived early perfect condition exactly described online
R300153,Misleading photos. Product much smaller than shown. Total scam. Customer service useless. Product defective. No refund offered. absolute rubbish. nothing like the photos. very disappointed.,0,1,Electronics,47,TRUE,misleading photos product much smaller shown total scam customer service useless product defective refund offered absolute rubbish nothing like photos disappointed
R300154,Beautiful product and great build quality. Worth every rupee. Battery life is excellent. Much better than I expected honestly. Very impressed with the quality Looks and feels premium,1,5,Clothing,18,TRUE,beautiful product great build quality worth every rupee battery life excellent much better expected honestly impressed quality looks feels premium
R300155,Falls apart after one use Extremely fragile and overpriced,0,1,Kitchen,17,TRUE,falls apart one use extremely fragile overpriced
R300156,Impressed by the durability. Still working perfectly after months. Very satisfied customer here. Product quality is superb really. Beautiful product and great build quality. Worth every rupee.,1,4,Electronics,15,TRUE,impressed durability still working perfectly months satisfied customer product quality superb really beautiful product great build quality worth every rupee
R300157,Superb value for money Product is exactly what I needed Quick delivery and perfect condition. Better than I expected.,1,5,Beauty,3,TRUE,superb value money product exactly needed quick delivery perfect condition better expected
R300158,Five star product. Would buy again without any hesitation.,1,5,Beauty,39,TRUE,five star product would buy without any hesitation
R300159,Arrived early and in perfect condition. Exactly as described online. Battery life is excellent. Much better than I expected honestly.,1,4,Toys,19,TRUE,arrived early perfect condition exactly described online battery life excellent much better expected honestly
R300160,Great product! Works exactly as described. Very happy with purchase.,1,5,Kitchen,75,TRUE,great product works exactly described happy purchase
R300161,Arrived early and in perfect condition. Exactly as described online. Great product! Works exactly as described. Very happy with purchase.,1,5,Electronics,62,FALSE,arrived early perfect condition exactly described online great product works exactly described happy purchase
R300162,Misleading photos. Product much smaller than shown. Total scam. Seller sent wrong item. Customer service ignored all my emails.,0,2,Beauty,81,FALSE,misleading photos product much smaller shown total scam seller sent wrong item customer service ignored emails
R300163,Arrived early and in perfect condition. Exactly as described online. Best purchase this year. Does everything advertised and more. Really good product for the price. Works well and feels durable.,1,5,Kitchen,14,TRUE,arrived early perfect condition exactly described online best purchase year everything advertised really good product price works well feels durable
R300164,Very satisfied customer here. Product quality is superb really.,1,4,Toys,29,TRUE,satisfied customer product quality superb really
R300165,Fantastic product. Very well made. Delivery was quick too.,1,4,Clothing,52,TRUE,fantastic product well made delivery quick
