loan_id,credit_score,income_lpa,loan_amount_l,debt_ratio,employment_yr,num_accounts,late_payments,loan_purpose,defaulted
L01783,621,33.72,57.2,0.311,1.7,1,0,Education,1
L01784,676,32.68,39.72,0.349,1.3,6,2,Car,1
L01785,709,20.05,20.84,0.446,27.9,11,0,Personal,0
L01786,681,22.71,25.5,0.019,5.6,13,1,Education,0
L01787,470,47.47,35.62,0.157,4.6,10,0,Personal,0
L01788,559,44.84,12.99,0.38,0.5,6,2,Home,0
L01789,652,10.69,77.52,0.32,0.4,9,0,Home,0
L01790,636,60.99,16.36,0.031,0.5,5,0,Home,0
L01791,658,20.92,70.28,0.204,14.8,4,1,Home,0
L01792,551,17.19,20.25,0.321,3.8,10,0,Education,0
L01793,506,31.31,69.52,0.168,9.6,8,2,Car,0
L01794,688,17.63,78.64,0.197,1.1,7,0,Personal,0
L01795,720,15.44,79.08,0.266,4.9,1,0,Home,0
L01796,495,23.7,19.84,0.101,16.1,8,1,Home,0
L01797,727,20.06,23.95,0.105,0.3,2,1,Car,0
L01798,708,45.12,23.51,0.394,2.5,14,2,Education,0
L01799,646,19.94,77.36,0.147,3.3,10,0,Car,0
L01800,680,40.32,57.86,0.485,1.9,2,0,Car,0
L01801,582,26.11,37.31,0.494,4.8,9,1,Education,0
L01802,643,7.61,26.04,0.181,2.3,12,0,Home,1
L01803,618,20.64,16.12,0.549,1.5,4,0,Car,1
L01804,478,6.22,40.26,0.055,14.7,11,0,Home,0
L01805,542,18.45,68.95,0.365,4.8,5,1,Home,0
L01806,635,28.95,8.9,0.21,2.8,10,2,Education,0
L01807,679,26.18,21.24,0.313,2.2,6,0,Personal,0
L01808,706,23.37,67.88,0.408,7.3,2,0,Car,0
L01809,625,37.02,60.07,0.161,2.3,3,0,Car,0
L01810,644,19.71,38.47,0.135,10.8,14,1,Education,1
L01811,507,29.43,39.7,0.231,0.1,5,0,Car,0
L01812,579,14.63,74.0,0.253,0.1,14,2,Car,1
L01813,458,20.91,34.2,0.079,2.8,12,1,Home,0
L01814,796,20.29,33.75,0.128,0.4,1,0,Home,0
L01815,488,16.38,21.14,0.472,3.3,13,0,Education,0
L01816,611,30.61,63.09,0.694,1.7,3,1,Car,1
L01817,701,15.34,9.42,0.178,6.0,9,0,Home,0
L01818,749,19.1,25.47,0.484,0.4,12,0,Home,0
L01819,538,33.87,31.94,0.322,1.8,12,1,Personal,0
L01820,606,11.13,47.06,0.144,2.7,13,2,Home,1
L01821,631,12.37,44.97,0.18,3.0,9,0,Education,0
L01822,669,19.2,26.97,0.576,5.7,13,2,Car,0
L01823,577,61.37,66.52,0.437,5.6,8,0,Home,1
L01824,619,63.26,79.78,0.201,1.6,13,1,Home,0
L01825,663,16.07,15.74,0.494,0.5,14,0,Home,0
L01826,515,15.03,50.0,0.233,1.8,12,1,Car,1
L01827,793,12.26,12.88,0.34,1.4,11,0,Education,0
L01828,739,33.68,22.49,0.27,4.2,11,1,Home,0
L01829,514,20.67,41.97,0.346,3.0,9,1,Education,0
L01830,620,19.27,9.51,0.203,1.3,2,1,Home,0
L01831,606,7.74,52.59,0.362,0.5,5,2,Education,1
L01832,786,16.27,45.55,0.278,1.0,14,1,Home,0
L01833,701,23.31,67.12,0.356,4.4,5,0,Car,0
L01834,625,48.99,24.82,0.19,3.0,1,0,Car,0
L01835,655,35.16,11.97,0.044,4.4,6,0,Education,0
L01836,633,30.49,60.24,0.424,3.4,13,1,Car,0
L01837,650,16.62,78.14,0.192,3.8,7,2,Home,0
L01838,728,36.48,61.87,0.366,12.9,13,0,Home,0
L01839,718,35.01,50.0,0.08,2.4,9,1,Home,0
L01840,523,24.11,8.46,0.541,8.5,5,0,Personal,0
L01841,712,60.95,43.42,0.218,7.5,2,0,Home,0
L01842,543,32.81,76.68,0.279,5.2,4,0,Car,0
L01843,676,31.12,21.78,0.223,0.8,11,2,Car,1
L01844,528,14.59,47.96,0.083,2.2,4,1,Car,0
L01845,589,21.67,43.45,0.235,1.3,2,2,Personal,0
L01846,747,19.19,39.65,0.152,14.9,14,1,Personal,0
L01847,607,12.24,17.24,0.367,0.6,6,0,Personal,0
L01848,704,21.73,36.55,0.358,0.3,14,1,Education,1
L01849,677,11.67,9.97,0.479,2.9,13,2,Personal,0
L01850,575,30.41,6.82,0.268,3.9,4,1,Car,0
L01851,481,19.95,13.32,0.402,3.7,14,1,Car,0
L01852,661,16.08,30.49,0.562,4.2,10,1,Personal,1
L01853,687,5.81,17.66,0.362,0.9,8,1,Home,1
L01854,641,15.36,17.73,0.286,5.6,2,1,Car,0
L01855,654,24.43,43.23,0.141,0.4,9,0,Personal,0
L01856,597,13.52,35.36,0.354,2.3,12,0,Car,0
L01857,674,14.15,25.78,0.26,1.1,12,3,Personal,1
L01858,526,30.32,45.16,0.113,5.1,1,0,Education,0
L01859,715,19.98,56.74,0.282,1.2,5,0,Education,0
L01860,717,17.35,36.7,0.458,3.7,5,1,Home,0
L01861,647,8.81,61.95,0.188,0.4,10,1,Home,0
L01862,623,27.68,71.9,0.221,5.3,5,2,Car,0
L01863,575,36.8,55.27,0.421,1.1,14,1,Personal,0
L01864,588,26.08,71.46,0.15,0.1,3,0,Car,0
L01865,605,4.19,14.27,0.114,2.8,11,0,Personal,0
L01866,664,20.04,22.81,0.125,5.1,5,3,Car,0
L01867,671,19.57,20.81,0.175,5.3,14,0,Home,0
L01868,733,29.16,72.42,0.159,6.8,3,0,Car,0
L01869,530,26.68,67.2,0.196,0.4,6,0,Home,0
L01870,585,17.77,65.98,0.152,0.5,2,1,Car,0
L01871,678,24.7,72.25,0.421,2.8,12,2,Home,1
L01872,541,18.3,41.73,0.062,0.3,8,0,Home,0
L01873,695,17.47,62.9,0.085,3.5,5,1,Home,0
L01874,681,13.9,10.07,0.578,7.2,9,1,Car,0
L01875,524,31.42,74.58,0.521,9.8,10,1,Education,1
L01876,729,13.13,42.59,0.198,2.5,13,2,Personal,0
L01877,738,13.79,25.82,0.164,0.8,5,0,Home,0
L01878,699,30.9,14.2,0.428,0.6,7,1,Home,1
L01879,394,28.79,19.41,0.377,5.8,3,2,Home,0
L01880,637,14.74,18.4,0.212,2.3,13,4,Car,1
L01881,748,14.76,49.89,0.477,3.7,14,2,Car,0
L01882,697,29.75,64.84,0.515,0.4,5,0,Car,0
L01883,571,24.79,53.48,0.138,4.4,9,1,Personal,1
L01884,623,45.4,71.38,0.444,5.9,12,2,Home,0
L01885,687,41.02,69.95,0.53,1.1,4,1,Car,1
L01886,850,8.39,29.6,0.241,1.8,1,2,Home,0
L01887,674,10.02,44.05,0.219,4.2,10,0,Home,0
L01888,602,10.39,7.43,0.107,0.8,7,1,Personal,0
L01889,569,34.33,6.57,0.351,0.4,1,0,Car,0
L01890,719,61.49,57.18,0.22,4.3,10,0,Car,0
L01891,725,5.05,72.56,0.03,0.7,5,1,Car,0
L01892,594,20.09,37.05,0.565,1.5,1,0,Home,0
L01893,726,12.15,60.41,0.261,1.4,1,1,Home,0
L01894,684,32.07,13.96,0.637,5.7,12,1,Home,0
L01895,791,12.6,5.71,0.069,0.4,10,1,Car,0
L01896,672,53.58,54.97,0.07,4.2,9,2,Car,0
L01897,716,16.17,64.89,0.414,2.2,6,0,Home,0
L01898,551,29.86,40.41,0.23,10.0,3,0,Education,0
L01899,649,17.52,6.59,0.322,7.4,12,0,Car,0
L01900,588,7.71,29.34,0.355,9.9,9,0,Education,0
L01901,639,27.67,65.72,0.1,0.2,2,1,Education,0
L01902,672,13.18,9.62,0.334,3.5,8,2,Education,0
L01903,666,34.8,64.7,0.277,0.2,9,0,Car,0
L01904,756,6.72,9.09,0.427,12.4,4,0,Car,0
L01905,630,35.43,61.07,0.087,3.0,10,1,Home,1
L01906,659,16.17,41.17,0.461,9.7,14,3,Car,1
L01907,623,15.15,49.67,0.082,4.4,6,0,Car,0
L01908,612,15.04,43.29,0.2,7.4,1,2,Car,1
L01909,770,7.46,58.85,0.552,11.6,3,0,Education,0
L01910,604,21.55,33.33,0.164,4.2,8,1,Car,1
L01911,490,43.28,63.74,0.319,2.2,11,1,Home,1
L01912,540,25.11,73.85,0.212,2.8,6,2,Personal,1
L01913,747,34.37,46.99,0.235,1.8,12,0,Home,0
L01914,798,13.17,11.64,0.067,8.5,9,1,Education,0
L01915,696,21.28,50.77,0.378,6.1,1,1,Education,0
L01916,812,20.27,50.74,0.264,26.5,13,1,Education,0
L01917,656,22.96,45.34,0.48,4.8,13,1,Personal,0
L01918,596,47.54,8.48,0.589,2.5,12,0,Education,0
L01919,632,17.52,66.9,0.443,2.0,11,0,Personal,0
L01920,675,14.19,50.54,0.093,3.8,5,0,Home,0
L01921,797,41.92,5.14,0.197,1.3,11,0,Home,0
L01922,779,35.99,22.63,0.535,2.3,11,1,Personal,0
L01923,607,26.47,57.3,0.576,2.1,9,0,Home,0
L01924,628,19.95,28.24,0.125,1.1,2,1,Home,1
L01925,643,18.24,59.84,0.129,1.6,13,1,Personal,1
L01926,645,24.9,27.44,0.116,0.5,13,1,Personal,0
L01927,657,13.96,51.34,0.383,0.0,6,1,Personal,0
L01928,586,12.51,16.17,0.082,0.5,1,2,Home,0
L01929,629,28.28,52.47,0.387,3.1,11,1,Education,0
L01930,728,21.08,33.73,0.274,1.6,10,4,Home,0
L01931,574,31.1,53.98,0.669,0.8,1,0,Personal,0
L01932,662,17.32,41.77,0.627,0.2,10,0,Car,1
L01933,589,14.88,57.56,0.062,5.9,1,3,Home,1
L01934,504,7.4,76.8,0.131,2.2,7,1,Car,0
L01935,622,29.44,35.93,0.373,0.7,5,1,Car,0
L01936,850,19.78,67.3,0.221,5.5,2,1,Car,0
L01937,616,30.65,31.76,0.652,1.2,1,1,Education,0
L01938,654,14.07,20.01,0.184,0.4,11,2,Car,1
L01939,643,18.6,65.14,0.231,5.9,3,1,Home,0
L01940,698,9.81,22.84,0.481,23.4,8,2,Home,0
L01941,533,29.3,45.49,0.254,10.3,7,0,Car,1
L01942,705,23.81,52.22,0.19,1.8,3,0,Education,0
L01943,683,43.22,68.0,0.216,3.3,2,0,Education,0
L01944,639,16.38,5.37,0.312,3.0,11,1,Personal,0
L01945,709,28.44,14.82,0.368,4.5,9,0,Car,0
L01946,623,18.48,34.71,0.119,1.7,14,1,Home,0
L01947,589,25.39,37.3,0.123,13.6,13,1,Personal,0
L01948,588,11.2,10.79,0.003,1.1,12,0,Home,0
L01949,579,53.17,61.25,0.242,0.6,4,1,Car,0
L01950,706,11.6,51.0,0.484,0.3,13,0,Personal,1
L01951,759,36.41,36.41,0.117,5.8,2,0,Personal,0
L01952,568,18.25,39.7,0.23,4.9,5,1,Home,1
L01953,605,15.5,6.17,0.316,0.1,1,1,Home,0
L01954,621,35.86,33.56,0.347,0.2,1,0,Personal,1
L01955,850,19.22,31.67,0.21,1.1,2,1,Education,0
L01956,691,13.68,58.42,0.143,1.3,7,0,Education,0
L01957,707,42.27,57.3,0.625,0.3,10,0,Personal,0
L01958,585,51.24,50.96,0.609,4.4,12,0,Education,0
L01959,716,53.71,60.43,0.311,0.3,10,0,Car,0
L01960,591,22.78,40.12,0.359,2.3,1,1,Personal,0
L01961,592,25.64,46.26,0.417,7.2,1,0,Personal,0
L01962,482,76.31,20.98,0.179,1.5,2,0,Personal,1
L01963,754,7.18,72.26,0.144,4.4,7,2,Home,0
L01964,709,43.47,30.05,0.235,9.4,8,1,Home,0
L01965,680,44.52,20.48,0.2,3.5,2,1,Home,0
L01966,757,27.45,51.36,0.173,0.7,13,2,Home,0
L01967,572,13.85,76.86,0.068,0.1,8,2,Car,0
L01968,715,29.21,42.8,0.459,4.2,11,1,Education,0
L01969,614,32.88,61.36,0.082,0.5,13,3,Car,0
L01970,743,23.2,15.59,0.241,0.8,7,2,Education,0
L01971,781,33.47,32.4,0.495,0.4,9,1,Personal,0
L01972,615,20.82,54.57,0.295,2.7,5,0,Education,0
L01973,615,21.76,41.22,0.109,0.8,13,0,Car,0
L01974,656,10.77,45.17,0.302,1.9,12,1,Home,1
L01975,680,21.36,28.08,0.163,4.9,8,1,Education,1
L01976,684,9.49,44.82,0.365,4.9,3,1,Personal,1
L01977,647,25.87,68.69,0.508,0.4,2,0,Personal,0
L01978,672,22.0,24.83,0.353,1.8,6,0,Personal,0
L01979,850,21.88,47.06,0.381,3.3,7,0,Home,0
L01980,646,12.33,71.23,0.23,4.7,9,0,Car,0
L01981,618,27.84,68.69,0.293,0.3,8,0,Education,0
L01982,679,36.41,47.47,0.835,1.4,14,1,Personal,0
L01983,667,11.06,26.25,0.428,11.3,4,0,Personal,0
L01984,579,16.61,76.41,0.045,7.0,9,1,Car,0
L01985,638,17.26,64.54,0.295,1.1,14,0,Home,0
L01986,674,22.94,27.88,0.491,0.5,3,0,Home,0
L01987,700,14.13,72.36,0.642,9.7,1,0,Personal,1
L01988,661,15.48,15.87,0.405,8.5,8,0,Education,1
L01989,674,25.13,46.02,0.325,2.3,13,0,Education,0
L01990,637,15.41,74.21,0.598,1.6,13,2,Car,1
L01991,636,31.63,79.92,0.161,2.6,8,0,Car,0
L01992,651,25.35,56.24,0.159,6.7,4,1,Education,0
L01993,573,17.66,47.0,0.263,8.8,7,0,Car,1
L01994,488,25.41,58.18,0.04,0.2,8,1,Personal,1
L01995,554,19.14,77.72,0.096,7.4,5,1,Home,0
L01996,560,25.92,49.93,0.758,8.2,1,1,Car,1
L01997,757,14.59,58.79,0.062,9.9,7,3,Personal,0
L01998,621,12.96,77.19,0.172,0.2,9,2,Car,0
L01999,656,21.03,27.19,0.125,4.6,6,1,Home,0
L02000,692,8.51,51.99,0.419,2.2,10,1,Personal,0
